item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
2344724610_0,gemma-3-27b-it,zero-shot,1020,0,0,0,0.0,0.0,0.0,1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 35158>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
3978893713_0,gemma-3-27b-it,zero-shot,853,0,0,0,0.0,0.0,0.0,1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 32602>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
1266621207_0,gemma-3-27b-it,zero-shot,1000,0,0,0,0.0,0.0,0.0,1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 36266>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
8589605512_0,gemma-3-27b-it,zero-shot,631,0,0,0,0.0,0.0,0.0,1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 29442>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
6570560458_0,gemma-3-27b-it,zero-shot,731,0,0,0,0.0,0.0,0.0,1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 26276>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
706_0,gemma-3-27b-it,zero-shot,511,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58220>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
708_0,gemma-3-27b-it,zero-shot,628,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58201>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
709_0,gemma-3-27b-it,zero-shot,500,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58246>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
716_0,gemma-3-27b-it,zero-shot,630,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 57960>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
710_0,gemma-3-27b-it,zero-shot,543,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58186>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
711_0,gemma-3-27b-it,zero-shot,658,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58224>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
707_0,gemma-3-27b-it,zero-shot,511,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 57835>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
713_0,gemma-3-27b-it,zero-shot,621,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58201>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
714_0,gemma-3-27b-it,zero-shot,522,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58203>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
715_0,gemma-3-27b-it,zero-shot,649,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 58224>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
712_0,gemma-3-27b-it,zero-shot,514,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|2.1.1|1.4.6|2.4.3|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 57893>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
3871549955_0,gemma-3-27b-it,zero-shot,987,0,0,0,0.0,0.0,0.0,4.1.1|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 26402>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
4643564980_0,gemma-3-27b-it,zero-shot,912,0,0,0,0.0,0.0,0.0,4.1.1|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 26513>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
853326546_0,gemma-3-27b-it,zero-shot,984,0,0,0,0.0,0.0,0.0,4.1.1|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 25864>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
7965215914_0,gemma-3-27b-it,zero-shot,884,0,0,0,0.0,0.0,0.0,4.1.1|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 26001>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
111849147_0,gemma-3-27b-it,zero-shot,974,0,0,0,0.0,0.0,0.0,4.1.1|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 25885>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
2182179087_0,gemma-3-27b-it,zero-shot,848,0,0,0,0.0,0.0,0.0,4.1.1|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 25406>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
37517988_0,gemma-3-27b-it,zero-shot,1184,0,0,0,0.0,0.0,0.0,2.4.3|4.1.1|1.4.6|2.1.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 30476>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
581517740_0,gemma-3-27b-it,zero-shot,863,0,0,0,0.0,0.0,0.0,4.1.1|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 25859>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
128813600_0,gemma-3-27b-it,zero-shot,631,0,0,0,0.0,0.0,0.0,1.4.6|2.4.9|1.3.1|1.1.1|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 42915>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
1966382623_0,gemma-3-27b-it,zero-shot,505,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|2.1.1|2.4.1|1.4.6|2.4.3|1.1.1|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 43332>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
515_0,gemma-3-27b-it,zero-shot,708,0,0,0,0.0,0.0,0.0,2.4.4|2.1.1|1.4.6|2.4.9|2.4.3|1.3.1|4.1.2|1.4.3,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 45112>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
516_0,gemma-3-27b-it,zero-shot,625,0,0,0,0.0,0.0,0.0,2.4.4|2.1.1|1.4.6|2.4.9|2.4.3|1.3.1|4.1.2|1.4.3,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 44742>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
517_0,gemma-3-27b-it,zero-shot,704,0,0,0,0.0,0.0,0.0,2.4.4|2.1.1|1.4.6|2.4.9|2.4.3|1.3.1|4.1.2|1.4.3,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 44724>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
5627013288_0,gemma-3-27b-it,zero-shot,48550,1,1,7,0.5,0.125,0.2,4.1.1|2.4.6|2.4.9|1.3.1|1.4.3|1.4.6|4.1.2|2.4.4,1.1.1|1.3.1,"```json
{""violations"": [
  {
    ""wcagCode"": ""1.1.1"",
    ""violationName"": ""Non-text Content"",
    ""category"": ""semantic"",
    ""html"": ""<img width=\""60\"" style=\""width: 60px;\"" src=\""/build/images/Learn-logo.png\"" alt=\""LEARN logo\"" class=\""learn-logo\"">"",
    ""target"": "".learn-logo"",
    ""description"": ""The image has alternative text, but it is unclear if the alt text accurately conveys the purpose of the image."",
    ""impact"": ""minor"",
    ""confidence"": 0.8
  },
  {
    ""wcagCode"": ""1.1.1"",
    ""violationName"": ""Non-text Content"",
    ""category"": ""semantic"",
    ""html"": ""<img src=\""/build/images/k20center-ou-large-white.png\"" alt=\""K20 Logo\"">"",
    ""target"": null,
    ""description"": ""The image has alternative text, but it is unclear if the alt text accurately conveys the purpose of the image."",
    ""impact"": ""minor"",
    ""confidence"": 0.8
  },
  {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Info and Relationships"",
    ""category"": ""semantic"",
    ""html"": ""<span class=\""doc-type badge rounded-0 rounded-bottom bg-k20science-resource position-absolute top-0 start-0 ms-3\""> <!--?xml version=\\\""1.0\\\"" encoding=\\\""utf-8\\""?-->\n<svg version=\\\""1.1\\\"" id=\\\""Layer_1\\\"" xmlns=\\\""http://www.w3.org/2000/svg\\\"" xmlns:xlink=\\\""http://www.w3.org/1999/xlink\\\"" x=\\\""0px\\\"" y=\\\""0px\\\"" viewBox=\\\""0 0 60 60\\\"" style=\\\""enable-background:new 0 0 60 60;\\\"" xml:space=\\\""preserve\\\"">\n\n<g>\n\t<path d=\\\""M32.7,8.6h4.2c2,0,3.7-1.7,3.7-3.7s-1.7-3.7-3.7-3.7H20.5c-2,0-3.7,1.7-3.7,3.7s1.7,3.7,3.7,3.7h4.7\\\""></path>\n</g>\n<path d=\\\""M9.4,38.5c0,0,4.2-3.6,15.2-1.3c11,2.3,16.3,2.9,21.2-1.5\\\""></path>\n<g>\n\t<path d=\\\""M21.4,8.6v9.9l-8.4,14.1L3.3,48.8c-2.8,4.6,0.6,10.5,5.9,10.5h19.7h19.7c5.4,0,8.7-5.9,5.9-10.5l-9.7-16.1\n\tl-8.4-14v-10 M18.7,43.8c-0.7,0-1.3-0.6-1.3-1.3c0-0.7,0.6-1.3,1.3-1.3c0.7,0,1.3,0.6,1.3,1.3C20,43.3,19.4,43.8,18.7,43.8z\n\t M22.4,51c-0.7,0-1.3-0.6-1.3-1.3c0-0.7,0.6-1.3,1.3-1.3c0.7,0,1.3,0.6,1.3,1.3C23.7,50.4,23.1,51,22.4,51z M25,27.9\n\tc-0.7,0-1.3-0.6-1.3-1.3c0-0.7,0.6-1.3,1.3-1.3c0.7,0,1.3,0.6,1.3,1.3C26.2,27.3,25.7,27.9,25,27.9z M33.2,29.1\n\tc-0.7,0-1.3-0.6-1.3-1.3s0.6-1.3,1.3-1.3c0.7,0,1.3,0.6,1.3,1.3S33.9,29.1,33.2,29.1z M40.6,54c-2,0-3.7-1.6-3.7-3.7\n\tc0-2,1.6-3.7,3.7-3.7s3.7,1.6,3.7,3.7C44.3,52.3,42.6,54,40.6,54z\\\""></path>\n</g>\n</svg>\n Science Resource</span>"",
    ""target"": "".doc-type"",
    ""description"": ""The badge uses an SVG to convey information about the resource type. The meaning of the visual is not clear without understanding what the symbols represent."",
    ""impact"": ""minor"",
    ""confidence"": 0.7
  },
   {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Info and Relationships"",
    ""category"": ""semantic"",
    ""html"": ""<span class=\""doc-type badge rounded-0 rounded-bottom bg-k20educator-resource position-absolute top-0 start-0 ms-3\""> <!--?xml version=\\\""1.0\\\"" encoding=\\\""utf-8\\""?-->\n<svg xmlns=\\\""http://www.w3.org/2000/svg\\\"" viewBox=\\\""0 0 64 64\\\"" aria-labelledby=\\\""title\\\"" aria-describedby=\\\""desc\\\"" role=\\\""img\\\"" xmlns:xlink=\\\""http://www.w3.org/1999/xlink\\\"">\n\n<path stroke=\\\""#fff\\\"" stroke-miterlimit=\\\""10\\\"" stroke-width=\\\""2\\\"" d=\\\""M52.555,89.5H89.5V52.557H52.555V89.5z M55.555,55.557H86.5V86.5H55.555V55.557z\\\""></path>\n <title>Close</title>\n<path stroke=\\\""#fff\\\"" stroke-miterlimit=\\\""10\\\"" stroke-width=\\\""2\\\"" d=\\\""M6.5,43.444h36.945V6.5H6.5V43.444z M9.5,9.5h30.945v30.944H9.5V9.5z\\\""></path>\n<path stroke=\\\""#fff\\\"" stroke-miterlimit=\\\""10\\\"" stroke-width=\\\""2\\\"" d=\\\""M52.555,6.5v36.944H89.5V6.5H52.555z M86.5,40.444H55.555V9.5H86.5V40.444z\\\""></path>\n<path stroke=\\\""#fff\\\"" stroke-miterlimit=\\\""10\\\"" stroke-width=\\\""2\\\"" d=\\\""M6.5,89.5h36.945V52.557H6.5V89.5z M9.5,55.557h30.945V86.5H9.5V55.557z\\\""></path></svg>\n Educator Resource</span>"",
    ""target"": "".doc-type"",
    ""description"": ""The badge uses an SVG to convey information about the resource type. The meaning of the visual is not clear without understanding what the symbols represent."",
    ""impact"": ""minor"",
    ""confidence"": 0.7
  }
]}
```",,False,True,False,regex_fallback,
8654682977_0,gemma-3-27b-it,zero-shot,1777,0,0,0,0.0,0.0,0.0,2.4.6|1.4.6|4.1.1|1.3.1|1.1.1|4.1.2,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 42565>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
4770170269_0,gemma-3-27b-it,zero-shot,960,0,0,0,0.0,0.0,0.0,4.1.1|2.4.6|2.4.9|1.3.1|3.1.1|1.4.3|1.4.6|1.4.4|1.1.1|4.1.2|2.4.4,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 27784>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
548_0,gemma-3-27b-it,zero-shot,1082,0,0,0,0.0,0.0,0.0,1.4.6|1.3.1|4.1.2|3.1.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 25297>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
6666281102_0,gemma-3-27b-it,zero-shot,1724,0,0,0,0.0,0.0,0.0,1.3.1|2.4.6|1.4.6,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 38511>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
5424827103_0,gemma-3-27b-it,zero-shot,1240,0,0,0,0.0,0.0,0.0,1.3.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 38021>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
