item_id,model,strategy,duration_ms,tp,fp,fn,ground_truth,predictions,prediction_source,mapped_rule_ids,schema_valid,parse_failed,empty_response,error,error_class,has_prediction,raw_output_excerpt
709_0,gemma-3-12b-it,zero-shot,2920,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
716_0,gemma-3-12b-it,zero-shot,2934,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
710_0,gemma-3-12b-it,zero-shot,2919,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
711_0,gemma-3-12b-it,zero-shot,2873,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
707_0,gemma-3-12b-it,zero-shot,2914,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
713_0,gemma-3-12b-it,zero-shot,2925,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
714_0,gemma-3-12b-it,zero-shot,2929,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
715_0,gemma-3-12b-it,zero-shot,2921,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
712_0,gemma-3-12b-it,zero-shot,2935,0,0,10,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
3871549955_0,gemma-3-12b-it,zero-shot,6413,0,1,2,1.4.6|4.1.1,2.4.4,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""2.4.4"", ""violationName"": ""Link Purpose (In Context)"", ""category"": ""semantic"",
   ""html"": ""<area shape=\""rect\"" coords=\""115,158,276,192\"" href=\""http://en.wikipedia.org/wiki/Mercury_%28planet%29\"""", ""target"": ""area"",
   ""description"": ""Area element lacks alternate text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""2.4.4"", ""violationName"": ""Link Purpose (In Context)"", ""category"": ""semantic"",
   ""html"": ""<area shape=\""rect\"" coords=\""115,193,276,234\"" href=\""http://en.wikipedia.org/wiki/Venus\"""", ""target"": ""area"",
   ""description"": ""Area "
4643564980_0,gemma-3-12b-it,zero-shot,3322,0,0,2,1.4.6|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
853326546_0,gemma-3-12b-it,zero-shot,3239,0,0,2,1.4.6|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
7965215914_0,gemma-3-12b-it,zero-shot,3330,0,0,2,1.4.6|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
111849147_0,gemma-3-12b-it,zero-shot,3264,0,0,2,1.4.6|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
2182179087_0,gemma-3-12b-it,zero-shot,3145,0,0,2,1.4.6|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
37517988_0,gemma-3-12b-it,zero-shot,3186,0,0,4,1.4.6|2.1.1|4.1.1|2.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
581517740_0,gemma-3-12b-it,zero-shot,3201,0,0,2,1.4.6|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
128813600_0,gemma-3-12b-it,zero-shot,2998,0,0,6,1.1.1|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1966382623_0,gemma-3-12b-it,zero-shot,974,0,0,0,1.1.1|2.4.1|1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|2.4.3|2.4.6|1.3.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17949>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17949>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
515_0,gemma-3-12b-it,zero-shot,2567,0,0,8,2.4.3|1.3.1|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
516_0,gemma-3-12b-it,zero-shot,3131,0,0,8,2.4.3|1.3.1|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
517_0,gemma-3-12b-it,zero-shot,3101,0,0,8,2.4.3|1.3.1|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
5627013288_0,gemma-3-12b-it,zero-shot,9424,1,0,7,1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|1.4.3,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' aria-label=\""search\"" class=\""form-control form-control-lg rounded-pill border-0 shadow-sm\"" name=\""text\"" placeholder=\""Search for resources...\"" />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name=\""feature\"" type=\""hidden\"" value=\""text_search\"" />"", ""target"": ""input"",
   ""descr"
8654682977_0,gemma-3-12b-it,zero-shot,1285,0,0,0,2.4.6|1.1.1|1.3.1|1.4.6|4.1.1|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'request (16718 tokens) exceeds the available context size (16640 tokens), try increasing it'}","Error code: 400 - {'error': 'request (16718 tokens) exceeds the available context size (16640 tokens), try increasing it'}",False,
4770170269_0,gemma-3-12b-it,zero-shot,5941,2,0,9,1.1.1|1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|3.1.1|1.4.4|1.4.3,1.3.1|4.1.2,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Label or Instructions"", ""category"": ""semantic"",
   ""html"": ""<a class=\""search-form_toggle\"" href=\""\""></a>"", ""target"": ""link"",
   ""description"": ""Link does not have text associated with it."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Label or Instruct"
548_0,gemma-3-12b-it,zero-shot,6877,1,0,3,1.3.1|3.1.1|1.4.6|4.1.2,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<a href=\""#navskip\"" name=\""navskip\"" title=\""navskip\""></a>"", ""target"": ""a"",
   ""description"": ""The link has a name attribute but no label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<a href=\""#default\"">Skip to main content</a>"", ""target"": ""a"",
   ""description"": ""The link has a href attribute but no label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""vio"
6666281102_0,gemma-3-12b-it,zero-shot,3284,0,0,3,1.4.6|2.4.6|1.3.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
5424827103_0,gemma-3-12b-it,zero-shot,2982,0,0,1,1.3.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1499175565_0,gemma-3-12b-it,zero-shot,1995,1,0,1,1.3.1|3.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Info and Relationships"", ""category"": ""semantic"",
   ""html"": ""<center><h1>403 Forbidden</h1></center>"", ""target"": ""center"",
   ""description"": ""The <center> element is not recommended for semantic structure."",
   ""impact"": ""minor"", ""confidence"": 0.9}
]}
```"
8649911099_0,gemma-3-12b-it,zero-shot,2453,0,0,3,1.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
8773059234_0,gemma-3-12b-it,zero-shot,3923,0,0,5,2.4.6|1.3.1|1.4.6|4.1.1|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
9995023032_0,gemma-3-12b-it,zero-shot,2295,0,0,5,1.1.1|2.4.6|1.3.1|1.4.6|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
3231484510_0,gemma-3-12b-it,zero-shot,12694,0,1,7,1.1.1|2.4.6|3.1.1|1.4.4|1.4.6|2.4.4|2.4.9,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input autocapitalize=\""off\"" class=\""gs_in_txt\"" id=\""gs_asd_q\"" name=\""as_q\"" type=\""text\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input autocapitalize=\""off\"" class=\""gs_in_txt\"" id=\""gs_asd_epq\"" name=\""as_epq\"" type=\""text\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form fie"
5653019337_0,gemma-3-12b-it,zero-shot,3315,0,0,7,1.4.3|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
9817868776_0,gemma-3-12b-it,zero-shot,1082,0,0,0,1.4.6|1.3.1|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19593>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19593>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
1746488226_0,gemma-3-12b-it,zero-shot,297,0,0,0,1.3.1|1.4.6|4.1.1|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17557>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17557>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
33_0,gemma-3-12b-it,zero-shot,2627,0,0,4,1.4.6|2.4.4|2.4.9|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
2241802183_0,gemma-3-12b-it,zero-shot,953,0,0,0,1.4.4|1.4.6|2.4.4|2.4.9|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19480>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19480>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
193670859_0,gemma-3-12b-it,zero-shot,349,0,0,0,1.1.1|1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17764>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17764>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
331_0,gemma-3-12b-it,zero-shot,1432,0,0,4,1.4.6|2.4.6|1.3.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
318_0,gemma-3-12b-it,zero-shot,729,0,0,0,1.4.6|2.4.4|2.4.9|4.1.2|2.4.6|1.3.1|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 32816>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 32816>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
8325352647_0,gemma-3-12b-it,zero-shot,1395,1,0,1,1.3.1|3.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Info and Relationships"", ""category"": ""semantic"",
   ""html"": ""<center><h1>403 Forbidden</h1></center>"", ""target"": ""center"",
   ""description"": ""The <center> element is not recommended for semantic structure."",
   ""impact"": ""minor"", ""confidence"": 0.9}
]}
```"
364_0,gemma-3-12b-it,zero-shot,436,0,0,0,1.1.1|1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|1.4.4,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 21162>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 21162>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
6901236114_0,gemma-3-12b-it,zero-shot,546,0,0,1,1.3.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1344325832_0,gemma-3-12b-it,zero-shot,2842,0,0,7,2.4.3|1.1.1|1.3.1|1.4.6|2.1.1|4.1.1|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1115295724_0,gemma-3-12b-it,zero-shot,3988,0,0,8,1.1.1|2.4.6|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
5117799549_0,gemma-3-12b-it,zero-shot,898,0,0,0,2.4.6|1.3.1|1.4.4|1.4.6|4.1.2|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 34407>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 34407>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
4925950366_0,gemma-3-12b-it,zero-shot,9571,2,0,4,1.1.1|1.3.1|3.1.1|1.4.4|1.4.6|1.4.3,1.1.1|1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"",
   ""html"": ""<img src=\""https://img.alicdn.com/imgextra/i3/O1CN01uX800r1KcmF5qDeNd_!!6000000001185-2-tps-276-284.png\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name=\""nc_token\"" type=\""hidden\"" />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9"
1902084907_0,gemma-3-12b-it,zero-shot,745,0,0,0,2.4.6|1.3.1|1.4.6|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17906>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17906>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
8791766791_0,gemma-3-12b-it,zero-shot,277,0,0,0,1.3.1|1.4.6|4.1.2|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 22156>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 22156>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
529912387_0,gemma-3-12b-it,zero-shot,242,0,0,0,1.3.1|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 31830>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 31830>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
301_0,gemma-3-12b-it,zero-shot,2574,0,0,5,2.4.6|1.3.1|1.4.6|4.1.2|3.3.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
848513793_0,gemma-3-12b-it,zero-shot,3039,0,0,6,1.1.1|1.3.1|1.4.6|4.1.1|4.1.2|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
4970188583_0,gemma-3-12b-it,zero-shot,1019,0,0,0,1.4.6|4.1.1|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17838>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17838>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
8170624278_0,gemma-3-12b-it,zero-shot,511,0,0,0,1.4.3|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17868>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17868>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
6405568922_0,gemma-3-12b-it,zero-shot,287,0,0,0,1.1.1|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 30003>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 30003>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
587130571_0,gemma-3-12b-it,zero-shot,325,0,0,0,1.4.6|1.3.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17854>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17854>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
3038375729_0,gemma-3-12b-it,zero-shot,1114,0,0,7,1.1.1|2.4.6|1.3.1|3.1.1|1.4.4|1.4.6|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
7947636348_0,gemma-3-12b-it,zero-shot,5349,1,0,3,2.4.6|1.3.1|1.4.6|4.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input accesskey=\""s\"" class=\""form-control\"" id=\""qt\"" name=\""query\"" placeholder=\""Search Archives.gov\"" title=\""Search Archives.gov\"" type=\""text\"""", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name=\""utf8\"" type=\""hidden\"" value=\""\"""", ""target"": ""input"",
   ""description"": ""Form field lacks associated"
2588940216_0,gemma-3-12b-it,zero-shot,3217,0,0,7,2.4.6|2.4.2|1.1.1|1.3.1|1.4.6|2.4.4|2.4.9,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
21_0,gemma-3-12b-it,zero-shot,4018,1,0,7,2.4.3|1.3.1|2.4.9|1.4.6|2.1.1|2.4.4|4.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
7604830192_0,gemma-3-12b-it,zero-shot,876,0,0,0,1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|1.3.1|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 24248>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 24248>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
276_0,gemma-3-12b-it,zero-shot,2907,0,0,3,1.4.6|2.4.6|1.3.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1058560753_0,gemma-3-12b-it,zero-shot,3396,0,0,1,1.4.6,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
