item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
3962126274_0,llama-4-scout-17b-16e-instruct,zero-shot,6223,2,1,0,0.6667,1.0,0.8,1.3.1|3.1.1,1.3.1|3.1.1|4.1.2,"{""violations"": [
  {""wcagCode"": ""3.1.1"", ""violationName"": ""Page Title is Not Descriptive"", ""category"": ""semantic"",
   ""html"": ""<title>Access Denied</title>"", ""target"": ""title"",
   ""description"": ""The page title does not describe the content or purpose of the page in a concise and clear manner."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Heading Does Not Describe Content"", ""category"": ""semantic"",
   ""html"": ""<h1>Access Denied</h1>"", ""target"": ""h1"",
   ""description"": ""The heading does not accurately describe the content or purpose of the page."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Link Purpose is Not Clear"", ""category"": ""semantic"",
   ""html"": ""<p>https://errors.edgesuite.net/18.2d8f1402.1754415571.11347431</p>"", ""target"": ""a implied link"",
   ""description"": ""The purpose of the link is not clear from the text alone."",
   ""impact"": ""moderate"", ""confidence"": 0.7}
]}",,True,False,False,json,
7273535364_0,llama-4-scout-17b-16e-instruct,zero-shot,13803,1,0,4,1.0,0.2,0.3333,1.3.1|1.4.6|1.1.1|4.1.2|4.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""osano-cm-toggle__input osano-cm-input\"" data-category=\""STORAGE\"" id=\""osano-cm-dialog-toggle--category_STORAGE\"" role=\""switch\"" tabindex=\""0\"" type=\""checkbox\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""osano-cm-toggle__input osano-cm-input\"" data-category=\""MARKETING\"" id=\""osano-cm-dialog-toggle--category_MARKETING\"" role=\""switch\"" tabindex=\""0\"" type=\""checkbox\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""osano-cm-toggle__input osano-cm-input\"" data-category=\""PERSONALIZATION\"" id=\""osano-cm-dialog-toggle--category_PERSONALIZATION\"" role=\""switch\"" tabindex=\""0\"" type=\""checkbox\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""osano-cm-toggle__input osano-cm-input\"" data-category=\""ANALYTICS\"" id=\""osano-cm-dialog-toggle--category_ANALYTICS\"" role=\""switch\"" tabindex=\""0\"" type=\""checkbox\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
6479190649_0,llama-4-scout-17b-16e-instruct,zero-shot,20207,1,0,9,1.0,0.1,0.1818,2.4.3|2.1.1|2.4.6|2.4.1|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""The Detroit News\"" class=\""expand-icon\"" id=\""logo\"" src=\""https://www.gannett-cdn.com/gannett-web/properties/detroitnews/logos-and-branding/logo-default.svg\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""The Detroit News\"" class=\""full-height-logo\"" id=\""sidebarLogo\"" src=\""https://www.gannett-cdn.com/gannett-web/properties/detroitnews/logos-and-branding/logo-default.svg\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<svg class=\""icon-svg\"" viewbox=\""0 0 24 24\""><path d=\""M3,13 L3,11 L21,11 L21,13 L3,13 Z M3,7 L3,5 L21,5 L21,7 L3,7 Z M3,19 L3,17 L21,17 L21,19 L3,19 Z\"" id=\""path-1\""></path></svg>"", ""target"": ""svg"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<svg class=\""icon-svg\"" viewbox=\""0 0 24 24\""><polygon id=\""path-1\"" points=\""6.91421356 13 21.0037293 13 21.0037293 11 6.91421356 11 10.2071068 7.70710678 8.79289322 6.29289322 3.08578644 12 8.79289322 17.7071068 10.2071068 16.2928932\""></polygon></svg>"", ""target"": ""svg"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<svg class=\""icon-svg\"" viewbox=\""0 0 24 24\""><polygon id=\""path-1\"" points=\""12 10.5857864 6.70710678 5.29289322 5.29289322 6.70710678 10.5857864 12 5.29289322 17.2928932 6.70710678 18.7071068 12 13.4142136 17.2928932 18.7071068 18.7071068 17.2928932 13.4142136 12 18.7071068 6.70710678 17.2928932 5.29289322 12 10.5857864\""></polygon></svg>"", ""target"": ""svg"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
9394068939_0,llama-4-scout-17b-16e-instruct,zero-shot,10231,1,0,3,1.0,0.25,0.4,1.3.1|1.4.6|4.1.2|4.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""search\"" autocomplete=\""off\"" class=\""gsc-input\"" dir=\""ltr\"" id=\""gsc-i-id1\"" name=\""search\"" role=\""presentation\"" size=\""10\"" spellcheck=\""false\"" style=\""width: 100%; padding: 0px; border: none; margin: 0px; height: auto; outline: none;\"" title=\""search\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""usa-input\"" id=\""header-search-bar1\"" name=\""search_api_fulltext\"" placeholder=\""Enter Search Term\"" tabindex=\""0\"" type=\""search\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
9995178363_0,llama-4-scout-17b-16e-instruct,zero-shot,9495,1,0,6,1.0,0.1429,0.25,1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2|4.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name='s' placeholder='Search' type='text'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='submit'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
510_0,llama-4-scout-17b-16e-instruct,zero-shot,9182,1,0,2,1.0,0.3333,0.5,1.3.1|1.1.1|1.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Email Address\"" autocomplete=\""email\"" class=\""sc-335967e1-0 glnGeY\"" placeholder=\""Email Address\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Sign Up for Newsletter\"" class=\""sc-c8bbe1ac-0 sc-b65b6186-0 haeKWy OrBVy\"" color=\""hsl(4, 68%, 52%)\"" type=\""submit\"">Sign Up</button>"", ""target"": ""button"",
   ""description"": ""Button text is not descriptive."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
27_0,llama-4-scout-17b-16e-instruct,zero-shot,22028,1,1,2,0.5,0.3333,0.4,1.3.1|2.4.6|1.4.6,1.3.1|1.4.11,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""226px\"" src=\""/assets/globalAssets/siteTagline.png\"" width=\""14px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""230px\"" src=\""/assets/socialIcons/facebook.png\"" width=\""50px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""230px\"" src=\""/assets/socialIcons/instagram.png\"" width=\""50px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""230px\"" src=\""/assets/socialIcons/twitter.png\"" width=\""50px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""230px\"" src=\""/assets/socialIcons/youtube.png\"" width=\""50px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""230px\"" src=\""/assets/socialIcons/soundcloud.png\"" width=\""50px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""230px\"" src=\""/assets/socialIcons/rss.png\"" width=\""50px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""sc-a141a457-0 ekOtVj\""><svg aria-hidden=\""true\"" class=\""StyledIconBase-sc-ea9ulj-0 ebjPRL\"" fill=\""currentColor\"" focusable=\""false\"" viewbox=\""0 0 24 24\"" xmlns=\""http://www.w3.org/2000/svg\""></svg></button>"",
   ""target"": ""button"",
   ""description"": ""Button lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.4.11"", ""violationName"": ""Non-Text Contrast"", ""category"": ""layout"",
   ""html"": ""<svg aria-hidden=\""true\"" class=\""StyledIconBase-sc-ea9ulj-0 ebjPRL\"" fill=\""currentColor\"" focusable=\""false\"" viewbox=\""0 0 24 24\"" xmlns=\""http://www.w3.org/2000/svg\""></svg>"",
   ""target"": ""svg"",
   ""description"": ""Non-text content does not have sufficient contrast."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
509_0,llama-4-scout-17b-16e-instruct,zero-shot,14657,1,1,3,0.5,0.25,0.3333,1.3.1|1.4.6|1.1.1|4.1.2,1.3.1|3.2.4,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='Discover Magazine' class='sc-e706b2c9-0 fUFQZY' height='224px' src='/assets/globalAssets/siteLogo.png' width='64px'/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='Science That Matters' class='sc-e706b2c9-0 laNueB' height='226px' src='/assets/globalAssets/siteTagline.png' width='14px'/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<input aria-label='Email Address' autocomplete='email' class='sc-335967e1-0 glnGeY' placeholder='Email Address' value=''/>"",
   ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""3.2.4"", ""violationName"": ""Inconsistent Navigation Labels"", ""category"": ""semantic"",
   ""html"": ""<a class='sc-acb0869a-0 cgZEsQ' href='/technology'>Technology</a>"",
   ""target"": ""a"",
   ""description"": ""Navigation labels are inconsistent."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
447677652_0,llama-4-scout-17b-16e-instruct,zero-shot,10034,1,0,1,1.0,0.5,0.6667,1.3.1|2.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='email' id='email' name='email' placeholder='Email' aria-invalid='true'>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
8047369079_0,llama-4-scout-17b-16e-instruct,zero-shot,12180,1,1,7,0.5,0.125,0.2,1.4.4|1.4.3|2.4.6|1.3.1|1.4.6|1.1.1|4.1.2|4.1.1,1.4.4|3.2.2,"{""violations"": [
  {""wcagCode"": ""3.2.2"", ""violationName"": ""On Focus Change"", ""category"": ""layout"",
   ""html"": ""<a aria-label='DNA India Facebook Page' href='https://www.facebook.com/dnaindia' rel='noreferrer' target='_blank'><svg height='31' viewbox='0 0 31 31' width='31' xmlns='https://www.w3.org/2000/svg'>...</a>"",
   ""target"": ""a"",
   ""description"": ""Links with aria-label and change of context on activation may confuse screen reader users."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.4.4"", ""violationName"": ""Resize Text"", ""category"": ""layout"",
   ""html"": ""<meta content='width=device-width, initial-scale=1, maximum-scale=1' name='viewport'/>"",
   ""target"": ""meta"",
   ""description"": ""Viewport settings do not allow for user zooming."",
   ""impact"": ""moderate"", ""confidence"": 0.9}
]}",,True,False,False,json,
1822721092_0,llama-4-scout-17b-16e-instruct,zero-shot,14968,1,0,5,1.0,0.1667,0.2857,1.3.1|2.4.2|2.4.4|2.4.6|2.4.9|1.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""logo\"" src=\""https://vhx.imgix.net/docsville2/assets/e4dcfc6d-2b60-48e1-8153-6092376f4b91.png?fit=max&amp;h=84&amp;q=92&amp;w=400\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<i class=\""icon site-icon-menu\""></i>"", ""target"": ""i"",
   ""description"": ""Icon lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<svg height=\""55\"" viewbox=\""0 0 98 55\"" width=\""98\"" xmlns=\""http://www.w3.org/2000/svg\"">...</svg>"", ""target"": ""svg"",
   ""description"": ""SVG lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<svg height=\""50.8\"" viewbox=\""0 0 80 50.8\"" width=\""80\"" xmlns=\""http://www.w3.org/2000/svg\"">...</svg>"", ""target"": ""svg"",
   ""description"": ""SVG lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<svg height=\""60\"" viewbox=\""0 0 35 60\"" width=\""35\"" xmlns=\""http://www.w3.org/2000/svg\"">...</svg>"", ""target"": ""svg"",
   ""description"": ""SVG lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
316_0,llama-4-scout-17b-16e-instruct,zero-shot,3713,0,0,6,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6|2.4.4|2.4.6|2.4.9,,"{""violations"": []}",no_wcag_codes_extracted,True,False,False,json_no_codes,
7450209543_0,llama-4-scout-17b-16e-instruct,zero-shot,14136,1,0,2,1.0,0.3333,0.5,1.3.1|2.4.6|1.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<i aria-label=\""Search\"" class=\""fa fa-search\""></i>"", ""target"": ""i"",
   ""description"": ""Icon does not have a clear semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<i class=\""fa fa-chevron-down expand-more-container\""></i>"", ""target"": ""i"",
   ""description"": ""Icon does not have a clear semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<i class=\""fa fa-chevron-right\""></i>"", ""target"": ""i"",
   ""description"": ""Icon does not have a clear semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<i class=\""fas fa-external-link-alt\""></i>"", ""target"": ""i"",
   ""description"": ""Icon does not have a clear semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<i class=\""desktop-search-close\""></i>"", ""target"": ""i"",
   ""description"": ""Icon does not have a clear semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
9136224526_0,llama-4-scout-17b-16e-instruct,zero-shot,15044,1,0,1,1.0,0.5,0.6667,1.3.1|1.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""affiliate_large\"" name=\""affiliate\"" type=\""hidden\"" value=\""www.dol.gov\""/>"", ""target"": ""input"",
   ""description"": ""Hidden form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""affiliate\"" name=\""affiliate\"" type=\""hidden\"" value=\""www.dol.gov\""/>"", ""target"": ""input"",
   ""description"": ""Hidden form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""usa-menu-btn dol-menu-button usa-button-primary\"">Menu</button>"", ""target"": ""button"",
   ""description"": ""Button lacks associated label or text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""search\"" autocomplete=\""off\"" class=\""searchbox-input mag-glass usa-input\"" id=\""query_large\"" name=\""query\"" placeholder=\""Search \"" tabindex=\""0\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""search\"" autocomplete=\""off\"" class=\""searchbox-input mag-glass usa-input\"" id=\""query\"" name=\""query\"" placeholder=\""Search\"" tabindex=\""0\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
9684391649_0,llama-4-scout-17b-16e-instruct,zero-shot,15202,1,0,9,1.0,0.1,0.1818,3.1.1|2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]} 
is not correct as there are no input fields found.


The Correct output 

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<img class=\""close-banner\"" height=\""24\"" src=\""//media.downdogapp.com/asset/exit_icon_0897f2e0@1x.png\"" srcset=\""//media.downdogapp.com/asset/exit_icon_0897f2e0@1x.png 24w, //media.downdogapp.com/asset/exit_icon_0897f2e0@2x.png 48w, //media.downdogapp.com/asset/exit_icon_0897f2e0@3x.png 72w\"" width=\""24\""/>"",
   ""target"": ""img"",
   ""description"": ""Icon used as a close button lacks semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<img class=\""\"" height=\""16\"" src=\""//media.downdogapp.com/asset/instagram_logo_305e1dde@1x.png\"" srcset=\""//media.downdogapp.com/asset/instagram_logo_305e1dde@1x.png 16w, //media.downdogapp.com/asset/instagram_logo_305e1dde@2x.png 32w, //media.downdogapp.com/asset/instagram_logo_305e1dde@3x.png 48w\"" width=\""16\""/>"",
   ""target"": ""img"",
   ""description"": ""Icon used as a link to Instagram lacks semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Icons"", ""category"": ""semantic"",
   ""html"": ""<img class=\""\"" height=\""16\"" src=\""//media.downdogapp.com/asset/facebook_logo_202584ce@1x.png\"" srcset=\""//media.downdogapp.com/asset/facebook_logo_202584ce@1x.png 16w, //media.downdogapp.com/asset/facebook_logo_202584ce@2x.png 32w, //media.downdogapp.com/asset/facebook_logo_202584ce@3x.png 48w\"" width=\""16\""/>"",
   ""target"": ""img"",
   ""description"": ""Icon used as a link to Facebook lacks semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.9}
]}",,False,True,False,regex_fallback,
6658823136_0,llama-4-scout-17b-16e-instruct,zero-shot,1835,0,1,4,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6|4.1.2,2.4.2,"{""violations"": [
  {""wcagCode"": ""2.4.2"", ""violationName"": ""Missing Title"", ""category"": ""semantic"",
   ""html"": ""<title></title>"", ""target"": ""title"",
   ""description"": ""The page title is empty."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
111_0,llama-4-scout-17b-16e-instruct,zero-shot,11521,2,1,3,0.6667,0.4,0.5,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1,1.3.1|1.4.6|3.2.4,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images with Complex Content"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" height=\""1\"" src=\""https://ct.pinterest.com/v3/?tid=2614371925438&amp;pd[em]=&lt;hashed_email_address&gt;&amp;noscript=1\"" style=\""display:none;\"" width=\""1\""/>"", ""target"": ""img"",
   ""description"": ""Image with complex content lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""3.2.4"", ""violationName"": ""Inconsistent or Missing Labels for Buttons and Toggles"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Submenu Dropdown\"" class=\""submenu-expand\"" tabindex=\""-1\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""12\"" role=\""img\"" width=\""12\""><use href=\""#utility-chevron-large-down\""></use></svg></button>"", ""target"": ""button"",
   ""description"": ""Some buttons and toggles lack consistent or clear labels."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.4.6"", ""violationName"": ""Insufficient Contrast for Visual Elements"", ""category"": ""layout"",
   ""html"": ""<div class=\""site-container\""><a class=\""favorite-toggle\"" href=\""#list/my-favorites\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""24\"" role=\""img\"" width=\""24\""><use href=\""#utility-heart\""></use></svg><span class=\""screen-reader-text\"">My Favorites</span></a></div>"", ""target"": ""a"",
   ""description"": ""Some visual elements may not have sufficient contrast."",
   ""impact"": ""moderate"", ""confidence"": 0.7}
]}",,True,False,False,json,
5418069070_0,llama-4-scout-17b-16e-instruct,zero-shot,1405,0,0,0,0.0,0.0,0.0,2.4.3|1.4.3|1.4.6|2.1.1|2.4.6|4.1.2|4.1.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16868>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
2254872401_0,llama-4-scout-17b-16e-instruct,zero-shot,367,0,0,0,0.0,0.0,0.0,2.4.3|1.4.6|2.1.1|2.4.6|4.1.2|4.1.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16816>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
