item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
2178564963_0,llama-4-scout-17b-16e-instruct,zero-shot,11321,0,1,1,0.0,0.0,0.0,2.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent visual and assistive technology labels."", ""category"": ""semantic"",
   ""html"": ""<aside aria-label=\""Loading indicator\"" role=\""complementary\"">"",
   ""target"": ""aside"",
   ""description"": ""The <code>aria-label</code> text is 'Loading indicator', but the page content suggests that this landmark region contains a loading animation."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
8728895407_0,llama-4-scout-17b-16e-instruct,zero-shot,14242,1,0,0,1.0,1.0,1.0,1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small-mobile-menu\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input#search-field-small-mobile-menu"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input#search-field-small"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""affiliate-mobile-menu\"" name=\""affiliate\"" type=\""hidden\"" value=\""usagov_en_internal\""/>"", 
   ""target"": ""input#affiliate-mobile-menu"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""affiliate\"" name=\""affiliate\"" type=\""hidden\"" value=\""usagov_en_internal\""/>"", 
   ""target"": ""input#affiliate"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
4843063990_0,llama-4-scout-17b-16e-instruct,zero-shot,13462,0,1,1,0.0,0.0,0.0,1.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""search\"" autocomplete=\""off\"" class=\""gsc-input\"" dir=\""ltr\"" id=\""gsc-i-id1\"" name=\""search\"" placeholder=\""Search Indian Affairs\"" size=\""10\"" spellcheck=\""false\"" style=\""width: 100%; padding: 0px; border: none; margin: 0px; height: auto; background: none; outline: none; text-indent: 0px;\"" title=\""search\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
1539544757_0,llama-4-scout-17b-16e-instruct,zero-shot,19219,1,0,2,1.0,0.3333,0.5,1.4.6|2.4.6|1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<textarea aria-label='Paste paper' class='lff0i6-0 iznYhw' data-test='paste-paper-text-area' data-test-id='textField' height='200px' id='paste-paper-text-area' name='paste-paper' placeholder='Paste paper' rows='15'></textarea>"", ""target"": ""textarea"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Incorrect table role"", ""category"": ""semantic"",
   ""html"": ""<div class='styled__Products-sc-1adklyv-8 fUVAbd' role='rowgroup'></div>"", ""target"": ""div"",
   ""description"": ""Element with a rowgroup role does not contain a table."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Incorrect table role"", ""category"": ""semantic"",
   ""html"": ""<div class='styled__Features-sc-1adklyv-12 kkAQEB' role='rowgroup'></div>"", ""target"": ""div"",
   ""description"": ""Element with a rowgroup role does not contain a table."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Incorrect table role"", ""category"": ""semantic"",
   ""html"": ""<div class='styled__PricesAndActions-sc-1adklyv-14 iWtcNE' role='rowgroup'></div>"", ""target"": ""div"",
   ""description"": ""Element with a rowgroup role does not contain a table."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
96_0,llama-4-scout-17b-16e-instruct,zero-shot,1987,0,0,0,0.0,0.0,0.0,1.1.1|1.3.1|4.1.1|4.1.2,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 22102>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
3150148978_0,llama-4-scout-17b-16e-instruct,zero-shot,12418,1,0,1,1.0,0.5,0.6667,1.4.6|1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""block w-7 lg-plus:hidden\""><span class=\""sr-only\"">open menu</span><svg class=\""fill-gray-700\"" height=\""18\"" width=\""28\""><g fill-rule=\""evenodd\""><path d=\""M0 0h28v2H0zM0 8h28v2H0zM0 16h28v2H0z\""></path></g></svg></button>"",
   ""target"": ""button"",
   ""description"": ""Button lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
1270397352_0,llama-4-scout-17b-16e-instruct,zero-shot,17760,1,0,0,1.0,1.0,1.0,1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""search-bar\"" id=\""search-bar\"" name=\""search-bar\"" placeholder=\""Search\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input checked=\""\"" class=\""tab-radio data-scientist-radio\"" id=\""data-scientist-tab\"" name=\""homepage-tab\"" type=\""radio\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""tab-radio developer-radio\"" id=\""developer-tab\"" name=\""homepage-tab\"" type=\""radio\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""View scientists join information\"" checked=\""\"" class=\""tabs-join-radio\"" id=\""join-tab1\"" name=\""tabs-join\"" type=\""radio\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""View developers join information\"" class=\""tabs-join-radio\"" id=\""join-tab2\"" name=\""tabs-join\"" type=\""radio\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
8437119697_0,llama-4-scout-17b-16e-instruct,zero-shot,13659,1,0,4,1.0,0.2,0.3333,1.3.1|1.4.6|2.4.4|2.4.9|4.1.2,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='adg4-search-input' placeholder='Search' type='text'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
250_0,llama-4-scout-17b-16e-instruct,zero-shot,17469,1,0,0,1.0,1.0,1.0,1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Navigation Labels"", ""category"": ""semantic"",
   ""html"": ""<a class=\""menu--main_nav-link__F_nQ6\"" data-navlink=\""main\"" href=\""/about-us\"">About Us</a>"", ""target"": ""a.menu--main_nav-link__F_nQ6"",
   ""description"": ""Navigation labels are inconsistent across desktop and mobile menu."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Link Text"", ""category"": ""semantic"",
   ""html"": ""<a class=\""x-button-primary\"" data-link=\""cta\"" href=\""/contact-us\"">Contact Us</a>"", ""target"": ""a.x-button-primary"",
   ""description"": ""Link text is not descriptive for screen reader users."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-expanded=\""false\"" aria-label=\""Toggle menu\""><span></span><span></span><span></span></button>"", ""target"": ""button[aria-label='Toggle menu']"",
   ""description"": ""Button lacks a visible label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Heading Levels"", ""category"": ""semantic"",
   ""html"": ""<h3>Discover Anthology’s suite of solutions for learning effectiveness, including:</h3>"", ""target"": ""h3"",
   ""description"": ""Heading levels are not sequential."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
6465448582_0,llama-4-scout-17b-16e-instruct,zero-shot,10282,1,0,1,1.0,0.5,0.6667,1.3.1|3.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Content Not Conveyed to Assistive Technology"", ""category"": ""semantic"",
   ""html"": ""<hr noshade='' size='1px'/>"", ""target"": ""hr"",
   ""description"": ""Horizontal rule used as visual separator, but does not convey meaning to assistive technology."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Content Not Conveyed to Assistive Technology"", ""category"": ""semantic"",
   ""html"": ""<br clear='all'/>"", ""target"": ""br"",
   ""description"": ""Line break used for layout, but does not convey meaning to assistive technology."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Content Not Conveyed to Assistive Technology"", ""category"": ""semantic"",
   ""html"": ""<address></address>"", ""target"": ""address"",
   ""description"": ""Empty address element does not convey meaning or provide identifiable information."",
   ""impact"": ""moderate"", ""confidence"": 0.9}
]}",,True,False,False,json,
3731007183_0,llama-4-scout-17b-16e-instruct,zero-shot,19095,1,1,5,0.5,0.1667,0.25,1.1.1|1.3.1|1.4.6|2.4.4|2.4.9|1.4.3,1.3.1|1.4.4,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Empty heading element"", ""category"": ""semantic"",
   ""html"": ""<h2><a href=\""/widget-library\"">Choose from 40+ digital exercise templates that work on smartphones, tablets, and computers</a></h2>"", ""target"": ""h2"",
   ""description"": ""Heading element contains only a link."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Empty heading element"", ""category"": ""semantic"",
   ""html"": ""<h2><a href=\""/evaluation\"">Formative and summative evaluation</a></h2>"", ""target"": ""h2"",
   ""description"": ""Heading element contains only a link."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Empty heading element"", ""category"": ""semantic"",
   ""html"": ""<h2>Differentiate and give personalized feedback</h2>"", ""target"": ""h2"",
   ""description"": ""Heading element lacks content."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Empty heading element"", ""category"": ""semantic"",
   ""html"": ""<h2>Follow student activity <strong>live</strong></h2>"", ""target"": ""h2"",
   ""description"": ""Heading element contains only a link."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Empty heading element"", ""category"": ""semantic"",
   ""html"": ""<h2>Works even better with <a href=\""/Google-for-Education\"">Google Classroom</a>, <a href=\""/mste\"">Microsoft Teams for Education</a>, <a href=\""/moodle\"">Moodle</a>, <a href=\""/canvas\"">Canvas</a>, <a href=\""/itslearning\"">itslearning</a> or <a href=\""/schoology\"">Schoology</a></h2>"", ""target"": ""h2"",
   ""description"": ""Heading element contains only a link."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Empty heading element"", ""category"": ""semantic"",
   ""html"": ""<h2>Our teachers got your back!</h2>"", ""target"": ""h2"",
   ""description"": ""Heading element lacks content."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.4.4"", ""violationName"": ""Insufficient color contrast"", ""category"": ""visual"",
   ""html"": ""<a class=\""sr-only\"" href=\""#main-content\"">Skip to main content</a>"", ""target"": ""a.sr-only"",
   ""description"": ""Link has insufficient color contrast."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
8818139023_0,llama-4-scout-17b-16e-instruct,zero-shot,16753,2,1,4,0.6667,0.3333,0.4444,1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|1.4.3,1.3.1|1.3.5|4.1.2,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input alt='search' class='search_event' data-href='/search/' data-src='/searchItem' placeholder='Search Artists, Songs, Albums, Videos' type='text'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.5"", ""violationName"": ""Incorrect Use of Semantic Element"", ""category"": ""semantic"",
   ""html"": ""<cite class='icon icon4'></cite><cite class='icon icon3'></cite><cite class='icon icon2'></cite><cite class='icon icon1'></cite>"", ""target"": ""cite"",
   ""description"": ""The element is used only for presentation."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Name and Role Available"", ""category"": ""semantic"",
   ""html"": ""<button class='cookieTip_close'></button>"", ""target"": ""button"",
   ""description"": ""The button element has no programmatically associated text."",
   ""impact"": ""moderate"", ""confidence"": 0.9}
]}",,True,False,False,json,
7124602025_0,llama-4-scout-17b-16e-instruct,zero-shot,25727,1,0,6,1.0,0.1429,0.25,1.1.1|1.4.3|1.3.1|2.4.6|1.4.6|4.1.1|4.1.2,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of aria-hidden on identical elements."", ""category"": ""semantic"",
   ""html"": ""<ul aria-hidden=\""true\"" aria-orientation=\""vertical\"" class=\""secondary-nav | hidden border_bottom border_ludicrously_thick list_reset absolute font_normal\"" id=\""secondary-nav\"" role=\""menu\"">"",
   ""target"": ""ul"",
   ""description"": ""Inconsistent use of aria-hidden on identical elements."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Button has no discernible text."", ""category"": ""semantic"",
   ""html"": ""<button aria-expanded=\""false\"" aria-label=\""Secondary Menu\"" class=\""hamburger | js-secondary-hamburger pointer focus_ring\""></button>"",
   ""target"": ""button"",
   ""description"": ""The button element does not have a discernable name."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Link Purpose is unclear."", ""category"": ""semantic"",
   ""html"": ""<a class=\""js-submenu-heading js-subnav-sublink focus_ring color_main hover_color_gray_90 inline_block subnav-group--empty\"" href=\""/metro/money-power-inequality/?p1=BGMenu_Sections\"" role=\""menuitem\"">Money, Power, Inequality</a>"",
   ""target"": ""a"",
   ""description"": ""The link text does not provide a clear description of the available action or destination."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Link Purpose is unclear."", ""category"": ""semantic"",
   ""html"": ""<a class=\""js-submenu-heading js-subnav-sublink focus_ring color_main hover_color_gray_90 inline_block subnav-group--empty\"" href=\""/science/environment/climate/?p1=BGMenu_Sections\"" role=\""menuitem\"">Climate</a>"",
   ""target"": ""a"",
   ""description"": ""The link text does not provide a clear description of the available action or destination."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Link Purpose is unclear."", ""category"": ""semantic"",
   ""html"": ""<a class=\""js-submenu-heading js-subnav-sublink focus_ring color_main hover_color_gray_90 inline_block subnav-group--empty\"" href=\""/metro/investigations/spotlight/?p1=BGMenu_Sections\"" role=\""menuitem\"">Spotlight</a>"",
   ""target"": ""a"",
   ""description"": ""The link text does not provide a clear description of the available action or destination."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Link Purpose is unclear."", ""category"": ""semantic"",
   ""html"": ""<a class=\""js-submenu-heading js-subnav-sublink focus_ring color_main hover_color_gray_90 inline_block subnav-group--empty\"" href=\""https://www.boston.com/category/cars/?s_campaign=bg:bgmenu:cars\"" role=\""menuitem\"">Cars</a>"",
   ""target"": ""a"",
   ""description"": ""The link text does not provide a clear description of the available action or destination."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Link Purpose is unclear."", ""category"": ""semantic"",
   ""html"": ""<a class=\""js-submenu-heading js-subnav-sublink focus_ring color_main hover_color_gray_90 inline_block subnav-group--empty\"" href=\""https://www.boston.com/category/real-estate/\"" role=\""menuitem\"">Real Estate</a>"",
   ""target"": ""a"",
   ""description"": ""The link text does not provide a clear description of the available action or destination."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
5827428762_0,llama-4-scout-17b-16e-instruct,zero-shot,13668,0,1,2,0.0,0.0,0.0,1.4.6|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
3377503893_0,llama-4-scout-17b-16e-instruct,zero-shot,2085,0,0,0,0.0,0.0,0.0,2.4.6|1.4.6|2.4.4|2.4.9|1.4.3,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 20406>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
114166897_0,llama-4-scout-17b-16e-instruct,zero-shot,11912,1,1,4,0.5,0.2,0.2857,1.3.1|3.1.1|1.4.4|1.4.6|1.4.3,1.3.1|4.1.2,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Navigation Landmark Missing"", ""category"": ""semantic"",
   ""html"": ""<nav class=\""nav\"">...</nav>"", ""target"": ""nav"",
   ""description"": ""Navigation landmark is not defined."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Main Content Landmark Missing"", ""category"": ""semantic"",
   ""html"": ""<main class=\""main-content\"">...</main>"", ""target"": ""main"",
   ""description"": ""Main content landmark is defined but not uniquely identifiable."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Duplicate ID"", ""category"": ""semantic"",
   ""html"": ""<div id=\""anchor-scrollTop\""></div><a href=\""#anchor-scrollTop\"">...</a>"", ""target"": ""div, a"",
   ""description"": \""The value of an ID must be unique.\"",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,False,True,False,regex_fallback,
368_0,llama-4-scout-17b-16e-instruct,zero-shot,1444,0,0,0,0.0,0.0,0.0,1.4.6|1.1.1|1.3.1|2.2.1,,,"Error code: 400 - {'error': 'request (16852 tokens) exceeds the available context size (16640 tokens), try increasing it'}",False,False,False,none,
266_0,llama-4-scout-17b-16e-instruct,zero-shot,14041,1,0,1,1.0,0.5,0.6667,1.4.6|1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""hide\"" src=\""/content/dam/canada/splash/sp-bg-1.jpg\""/>"", 
   ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""hide\"" src=\""/content/dam/canada/splash/sp-bg-2.jpg\""/>"", 
   ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""hide\"" src=\""/content/dam/canada/splash/sp-bg-3.jpg\""/>"", 
   ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""hide\"" src=\""/content/dam/canada/splash/sp-bg-4.jpg\""/>"", 
   ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""hide\"" src=\""/content/dam/canada/splash/sp-bg-5.jpg\""/>"", 
   ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""hide\"" src=\""/content/dam/canada/splash/sp-bg-1.jpg\""/>"", 
   ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
388_0,llama-4-scout-17b-16e-instruct,zero-shot,11138,0,1,2,0.0,0.0,0.0,1.4.6|2.4.6,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""email\"" name=\""email\"" type=\""email\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
259_0,llama-4-scout-17b-16e-instruct,zero-shot,13753,1,0,4,1.0,0.2,0.3333,1.3.1|1.4.6|4.1.1|4.1.2|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='css-lykru6-textInput' id='TextInput___0' maxlength='300' name='search' placeholder='Search...' type='text' value='' width='436px'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
249_0,llama-4-scout-17b-16e-instruct,zero-shot,15035,1,1,5,0.5,0.1667,0.25,2.4.6|1.3.1|1.4.6|4.1.1|4.1.2|1.4.3,1.3.1|3.2.4,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""menu-toggle\"" type=\""button\""><span>Menu</span></button>"", ""target"": ""button"",
   ""description"": ""Button lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Incorrect List Semantics"", ""category"": ""semantic"",
   ""html"": ""<ul class=\""menu utility-dropdown flex\"">...</ul>"", ""target"": ""ul"",
   ""description"": ""List uses incorrect role and lacks listitem elements."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""3.2.4"", ""violationName"": ""Inconsistent Language Switching Behavior"", ""category"": ""interaction"",
   ""html"": ""<a data-once=\""switch-init external-links\"" href=\""/\"">EN</a>"", ""target"": ""a"",
   ""description"": ""Language switcher causes unpredictable navigation."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
5008414810_0,llama-4-scout-17b-16e-instruct,zero-shot,11252,1,0,5,1.0,0.1667,0.2857,2.4.3|1.3.1|1.4.6|2.1.1|4.1.1|4.1.2,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""form-search\"" data-drupal-selector=\""edit-keys\"" id=\""edit-keys\"" maxlength=\""128\"" name=\""keys\"" placeholder=\""  What are you looking for?\"" required=\""\"" size=\""15\"" title=\""Enter the terms you wish to search for.\"" type=\""search\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
