item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
716_0,deepseek-r1-distill-llama-70b,zero-shot,29,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
710_0,deepseek-r1-distill-llama-70b,zero-shot,29,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
711_0,deepseek-r1-distill-llama-70b,zero-shot,31,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
707_0,deepseek-r1-distill-llama-70b,zero-shot,32,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
713_0,deepseek-r1-distill-llama-70b,zero-shot,34,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
714_0,deepseek-r1-distill-llama-70b,zero-shot,31,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
715_0,deepseek-r1-distill-llama-70b,zero-shot,34,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
712_0,deepseek-r1-distill-llama-70b,zero-shot,33,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|4.1.2|2.4.3|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
3871549955_0,deepseek-r1-distill-llama-70b,zero-shot,35,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
4643564980_0,deepseek-r1-distill-llama-70b,zero-shot,35,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
853326546_0,deepseek-r1-distill-llama-70b,zero-shot,41,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
7965215914_0,deepseek-r1-distill-llama-70b,zero-shot,40,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
111849147_0,deepseek-r1-distill-llama-70b,zero-shot,42,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
2182179087_0,deepseek-r1-distill-llama-70b,zero-shot,32,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
37517988_0,deepseek-r1-distill-llama-70b,zero-shot,38,0,0,0,0.0,0.0,0.0,1.4.6|2.1.1|4.1.1|2.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
581517740_0,deepseek-r1-distill-llama-70b,zero-shot,39,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
128813600_0,deepseek-r1-distill-llama-70b,zero-shot,39,0,0,0,0.0,0.0,0.0,1.1.1|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
1966382623_0,deepseek-r1-distill-llama-70b,zero-shot,46,0,0,0,0.0,0.0,0.0,1.1.1|2.4.1|1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|2.4.3|2.4.6|1.3.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
515_0,deepseek-r1-distill-llama-70b,zero-shot,32,0,0,0,0.0,0.0,0.0,2.4.3|1.3.1|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
516_0,deepseek-r1-distill-llama-70b,zero-shot,39,0,0,0,0.0,0.0,0.0,2.4.3|1.3.1|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
517_0,deepseek-r1-distill-llama-70b,zero-shot,40,0,0,0,0.0,0.0,0.0,2.4.3|1.3.1|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
5627013288_0,deepseek-r1-distill-llama-70b,zero-shot,40,0,0,0,0.0,0.0,0.0,1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
8654682977_0,deepseek-r1-distill-llama-70b,zero-shot,42,0,0,0,0.0,0.0,0.0,2.4.6|1.1.1|1.3.1|1.4.6|4.1.1|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
4770170269_0,deepseek-r1-distill-llama-70b,zero-shot,41,0,0,0,0.0,0.0,0.0,1.1.1|1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|3.1.1|1.4.4|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
548_0,deepseek-r1-distill-llama-70b,zero-shot,44,0,0,0,0.0,0.0,0.0,1.3.1|3.1.1|1.4.6|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
6666281102_0,deepseek-r1-distill-llama-70b,zero-shot,29,0,0,0,0.0,0.0,0.0,1.4.6|2.4.6|1.3.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
5424827103_0,deepseek-r1-distill-llama-70b,zero-shot,38,0,0,0,0.0,0.0,0.0,1.3.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
1499175565_0,deepseek-r1-distill-llama-70b,zero-shot,24,0,0,0,0.0,0.0,0.0,1.3.1|3.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
8649911099_0,deepseek-r1-distill-llama-70b,zero-shot,49,0,0,0,0.0,0.0,0.0,1.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
8773059234_0,deepseek-r1-distill-llama-70b,zero-shot,48,0,0,0,0.0,0.0,0.0,2.4.6|1.3.1|1.4.6|4.1.1|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
9995023032_0,deepseek-r1-distill-llama-70b,zero-shot,43,0,0,0,0.0,0.0,0.0,1.1.1|2.4.6|1.3.1|1.4.6|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
3231484510_0,deepseek-r1-distill-llama-70b,zero-shot,43,0,0,0,0.0,0.0,0.0,1.1.1|2.4.6|3.1.1|1.4.4|1.4.6|2.4.4|2.4.9,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
5653019337_0,deepseek-r1-distill-llama-70b,zero-shot,42,0,0,0,0.0,0.0,0.0,1.4.3|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
9817868776_0,deepseek-r1-distill-llama-70b,zero-shot,36,0,0,0,0.0,0.0,0.0,1.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
520_0,deepseek-r1-distill-llama-70b,zero-shot,34,0,0,0,0.0,0.0,0.0,2.4.6|1.1.1|1.3.1|1.4.6|4.1.2|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
1746488226_0,deepseek-r1-distill-llama-70b,zero-shot,41,0,0,0,0.0,0.0,0.0,1.3.1|1.4.6|4.1.1|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
33_0,deepseek-r1-distill-llama-70b,zero-shot,30,0,0,0,0.0,0.0,0.0,1.4.6|2.4.4|2.4.9|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
2241802183_0,deepseek-r1-distill-llama-70b,zero-shot,36,0,0,0,0.0,0.0,0.0,1.4.4|1.4.6|2.4.4|2.4.9|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
193670859_0,deepseek-r1-distill-llama-70b,zero-shot,38,0,0,0,0.0,0.0,0.0,1.1.1|1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
331_0,deepseek-r1-distill-llama-70b,zero-shot,28,0,0,0,0.0,0.0,0.0,1.4.6|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
318_0,deepseek-r1-distill-llama-70b,zero-shot,42,0,0,0,0.0,0.0,0.0,1.4.6|2.4.4|2.4.9|4.1.2|2.4.6|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
8325352647_0,deepseek-r1-distill-llama-70b,zero-shot,28,0,0,0,0.0,0.0,0.0,1.3.1|3.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
364_0,deepseek-r1-distill-llama-70b,zero-shot,37,0,0,0,0.0,0.0,0.0,1.1.1|1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|1.4.4,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
6901236114_0,deepseek-r1-distill-llama-70b,zero-shot,33,0,0,0,0.0,0.0,0.0,1.3.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
1344325832_0,deepseek-r1-distill-llama-70b,zero-shot,47,0,0,0,0.0,0.0,0.0,2.4.3|1.1.1|1.3.1|1.4.6|2.1.1|4.1.1|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
1115295724_0,deepseek-r1-distill-llama-70b,zero-shot,36,0,0,0,0.0,0.0,0.0,1.1.1|2.4.6|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
5117799549_0,deepseek-r1-distill-llama-70b,zero-shot,39,0,0,0,0.0,0.0,0.0,2.4.6|1.3.1|1.4.4|1.4.6|4.1.2|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
4925950366_0,deepseek-r1-distill-llama-70b,zero-shot,30,0,0,0,0.0,0.0,0.0,1.1.1|1.3.1|3.1.1|1.4.4|1.4.6|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
1902084907_0,deepseek-r1-distill-llama-70b,zero-shot,48,0,0,0,0.0,0.0,0.0,2.4.6|1.3.1|1.4.6|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
8791766791_0,deepseek-r1-distill-llama-70b,zero-shot,31,0,0,0,0.0,0.0,0.0,1.3.1|1.4.6|4.1.2|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
529912387_0,deepseek-r1-distill-llama-70b,zero-shot,36,0,0,0,0.0,0.0,0.0,1.3.1|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
301_0,deepseek-r1-distill-llama-70b,zero-shot,33,0,0,0,0.0,0.0,0.0,2.4.6|1.3.1|1.4.6|4.1.2|3.3.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
848513793_0,deepseek-r1-distill-llama-70b,zero-shot,39,0,0,0,0.0,0.0,0.0,1.1.1|1.3.1|1.4.6|4.1.1|4.1.2|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
4970188583_0,deepseek-r1-distill-llama-70b,zero-shot,29,0,0,0,0.0,0.0,0.0,1.4.6|4.1.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
8170624278_0,deepseek-r1-distill-llama-70b,zero-shot,30,0,0,0,0.0,0.0,0.0,1.4.3|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
6405568922_0,deepseek-r1-distill-llama-70b,zero-shot,36,0,0,0,0.0,0.0,0.0,1.1.1|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
587130571_0,deepseek-r1-distill-llama-70b,zero-shot,29,0,0,0,0.0,0.0,0.0,1.4.6|1.3.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
3038375729_0,deepseek-r1-distill-llama-70b,zero-shot,24,0,0,0,0.0,0.0,0.0,1.1.1|2.4.6|1.3.1|3.1.1|1.4.4|1.4.6|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
7947636348_0,deepseek-r1-distill-llama-70b,zero-shot,32,0,0,0,0.0,0.0,0.0,2.4.6|1.3.1|1.4.6|4.1.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
2588940216_0,deepseek-r1-distill-llama-70b,zero-shot,37,0,0,0,0.0,0.0,0.0,2.4.6|2.4.2|1.1.1|1.3.1|1.4.6|2.4.4|2.4.9,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
21_0,deepseek-r1-distill-llama-70b,zero-shot,33,0,0,0,0.0,0.0,0.0,2.4.3|1.3.1|2.4.9|1.4.6|2.1.1|2.4.4|4.1.1|4.1.2,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
7604830192_0,deepseek-r1-distill-llama-70b,zero-shot,35,0,0,0,0.0,0.0,0.0,1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|1.3.1|1.4.3,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
276_0,deepseek-r1-distill-llama-70b,zero-shot,51,0,0,0,0.0,0.0,0.0,1.4.6|2.4.6|1.3.1,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
1058560753_0,deepseek-r1-distill-llama-70b,zero-shot,34,0,0,0,0.0,0.0,0.0,1.4.6,,,"Error code: 400 - {'error': {'message': 'The provided messages contain images, but deepseek-r1-distill-llama-70b does not support image inputs.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'invalid_value'}}",False,False,False,none,
