item_id,model,strategy,duration_ms,tp,fp,fn,ground_truth,predictions,prediction_source,mapped_rule_ids,schema_valid,parse_failed,empty_response,error,error_class,has_prediction,raw_output_excerpt
709_0,deepseek-r1-distill-llama-70b,zero-shot,49443,2,2,8,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1|2.4.1|3.3.943|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing ARIA Role"", ""category"": ""semantic"",
   ""html"": ""<body class=\""archive category category-culture category-76655 wp-embed-responsive wp-theme-ars-v9 bg-white dusk:bg-gray-100 text-gray-700 dark:text-gray-250 dark:bg-gray-50 is-guest pri_67ab7d5b-06cf-458a-b4ec-0fc3881293c6 fides-overlay-modal-link-shown fides-no-scroll\"">"",
   ""target"": ""body"", ""description"": ""Body element lacks ARIA role for accessibility."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Form Labels"", ""category"": "
716_0,deepseek-r1-distill-llama-70b,zero-shot,48945,1,0,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='checkbox' name='pri_4de8eec0-ef79-417a-be42-22520111d7c8' role=\""switch\"" type=\""checkbox\""/>"", 
   ""target"": ""input"", ""description"": ""Checkbox lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='checkbox' name='pri_2936cc91-a0d0-4927-8394-3e3724bdb36a' role=\""switch\"" type=\""checkbox\""/>"",
   ""target"": ""input"", ""description"": ""Checkbox lacks asso"
710_0,deepseek-r1-distill-llama-70b,zero-shot,28821,1,1,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1|3.3.943,json,,True,False,False,,ok,True,"

{""violations"": [
  {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Invisible Interactive Element"",
    ""category"": ""layout"",
    ""html"": ""<button aria-label=\""Close modal\"" class=\""fides-close-button\"" style=\""visibility: hidden;\"" type=\""button\""><svg fill=\""none\"" height=\""16\"" width=\""16\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""m8 7.057 3.3-3.3.943.943-3.3 3.3 3.3 3.3-.943.943-3.3-3.3-3.3 3.3-.943-.943 3.3-3.3-3.3-3.3.943-.943 3.3 3.3Z\"" fill=\""#2D3748\""></path></svg></button>"",
    ""target"": ""button"",
    ""description"": ""Interactive button is hidden from view but present in the "
711_0,deepseek-r1-distill-llama-70b,zero-shot,46095,2,1,8,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1|3.3.943|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='checkbox' name='pri_4de8eec0-ef79-417a-be42-22520111d7c8' role='switch'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Image Description"", ""category"": ""semantic"",
   ""html"": ""<svg fill=\""none\"" height=\""16\"" width=\""16\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""m8 7.057 3.3-3.3.943.943-3.3 3.3 3.3 3.3-.943.943-3.3-3.3-3.3 3.3-.943-.943 3.3-"
707_0,deepseek-r1-distill-llama-70b,zero-shot,36721,1,0,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [{""wcagCode"": ""4.1.2"", ""violationName"": ""Checkbox State Not Indicated"", ""category"": ""semantic"", ""html"": ""<input aria-label=\""Targeting Cookies\"" class=\""fides-toggle-input\"" name=\""pri_4de8eec0-ef79-417a-be42-22520111d7c8\"" role=\""switch\"" type=\""checkbox\""/><span class=\""fides-toggle-display\"">Off</span>"", ""target"": ""input"", ""description"": ""The checkbox state (checked/unchecked) is not visually or programmatically indicated."", ""impact"": ""serious"", ""confidence"": 0.9}]}"
713_0,deepseek-r1-distill-llama-70b,zero-shot,91484,1,1,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1|3.3.943,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='checkbox' class='fides-toggle-input' name='pri_4de8eec0-ef79-417a-be42-22520111d7c8' role='switch' type='checkbox'/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='checkbox' class='fides-toggle-input' name='pri_2936cc91-a0d0-4927-8394-3e3724bdb36a' role='switch' type='checkbox'/>"",
   ""targe"
714_0,deepseek-r1-distill-llama-70b,zero-shot,57972,0,1,10,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,4.4.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""4.4.2"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Targeting Cookies\"" class=\""fides-toggle-input\"" name=\""pri_4de8eec0-ef79-417a-be42-22520111d7c8\"" role=\""switch\"" type=\""checkbox\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.4.2"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Social Media Cookies\"" class=\""fides-toggle-input\"" name=\""pri_2936cc91-a0d0-4927-8394-3e3724bdb36a"
715_0,deepseek-r1-distill-llama-70b,zero-shot,42720,1,0,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,2.4.4,json,,True,False,False,,ok,True,"

{""violations"": [{""wcagCode"": ""2.4.4"", ""violationName"": ""Empty Link"", ""category"": ""semantic"", ""html"": ""<a href=\""https://arstechnica.com/space/feed/\"" rel=\""alternate\"" title=\""Ars Technica » Space Category Feed\"" type=\""application/rss+xml\""></a>"", ""target"": ""link"", ""description"": ""Link has no text content."", ""impact"": ""serious"", ""confidence"": 0.9}]}"
712_0,deepseek-r1-distill-llama-70b,zero-shot,26081,0,1,10,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.1.1,json,,True,False,False,,ok,True,"

{""violations"": [{""wcagCode"": ""1.1.1"", ""violationName"": ""Insufficient Image Description"", ""category"": ""semantic"", ""html"": ""<img class=\""wp-post-image\"" alt=\""Illustration by...\"">"", ""target"": ""img"", ""description"": ""The image's alt text does not provide a sufficient description of the content."", ""impact"": ""serious"", ""confidence"": 0.9}]}"
3871549955_0,deepseek-r1-distill-llama-70b,zero-shot,34340,0,2,2,4.1.1|1.4.6,1.3.1|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {
    ""wcagCode"": ""4.1.2"",
    ""violationName"": ""Missing ARIA Label"",
    ""category"": ""semantic"",
    ""html"": ""<button class=\""cookie-alert-button\"" onclick=\""recordUserResponse(0, 1)\"">Decline</button>"",
    ""target"": ""button"",
    ""description"": ""Button lacks an accessible name."",
    ""impact"": ""serious"",
    ""confidence"": 0.9
  },
  {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Missing ARIA Expanded State"",
    ""category"": ""layout"",
    ""html"": ""<button aria-controls=\""dqu-ui-component-1_itemList\"" aria-expanded=\""false\"" aria-haspopup=\""menu\"" class=\""component_Drop"
4643564980_0,deepseek-r1-distill-llama-70b,zero-shot,29241,0,1,2,4.1.1|1.4.6,4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {
    ""wcagCode"": ""4.1.2"",
    ""violationName"": ""Missing ARIA Label"",
    ""category"": ""semantic"",
    ""html"": ""<h2 id=\""cookie-alert-title\"" tabindex=\""0\"">This website uses cookies</h2>"",
    ""target"": ""h2"",
    ""description"": ""The element with aria-describedby should have an accessible name."",
    ""impact"": ""serious"",
    ""confidence"": 0.9
  },
  {
    ""wcagCode"": ""4.1.2"",
    ""violationName"": ""Missing ARIA Label"",
    ""category"": ""semantic"",
    ""html"": ""<ul class=\""component_DropDownMenu_itemList\"" id=\""dqu-ui-component-1_itemList-itemList\"" role=\""menu\"">"",
    ""targe"
853326546_0,deepseek-r1-distill-llama-70b,zero-shot,35105,0,2,2,4.1.1|1.4.6,1.3.1|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Invalid ARIA Role"", ""category"": ""semantic"",
   ""html"": ""<h2 id=\""cookie-alert-title\"" tabindex=\""-1\"">This website uses cookies</h2>"",
   ""target"": ""h2"",
   ""description"": ""The heading element has an invalid role applied via tabindex=\""-1\"", which removes it from the accessibility tree."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Missing ARIA Expanded State"",
   ""category"": ""semantic"",
   ""html"": ""<button aria-controls=\""dqu-ui-component-1_itemList\"" aria-expanded=\""false\"" aria-haspopup=\"""
7965215914_0,deepseek-r1-distill-llama-70b,zero-shot,35421,0,4,2,4.1.1|1.4.6,1.3.1|1.4.11|2.1.1|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {
    ""wcagCode"": ""2.1.1"",
    ""violationName"": ""Keyboard Navigation Issue"",
    ""category"": ""layout"",
    ""html"": ""<h2 id=\""cookie-alert-title\"" tabindex=\""-1\"">This website uses cookies</h2>"",
    ""target"": ""h2"",
    ""description"": ""The heading element has a negative tabindex value (-1), which removes it from the keyboard navigation sequence."",
    ""impact"": ""serious"",
    ""confidence"": 0.95
  },
  {
    ""wcagCode"": ""4.1.2"",
    ""violationName"": ""Missing ARIA Label"",
    ""category"": ""semantic"",
    ""html"": ""<button aria-controls=\""dqu-ui-component-1_itemList\"" aria-expan"
111849147_0,deepseek-r1-distill-llama-70b,zero-shot,34277,0,2,2,4.1.1|1.4.6,1.4.1|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Invalid ARIA Role"", ""category"": ""semantic"",
   ""html"": ""<h2 id=\""cookie-alert-title\"" tabindex=\""-1\"">This website uses cookies</h2>"",
   ""target"": ""h2"",
   ""description"": ""The heading element has an invalid tabindex value."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Missing ARIA Expanded State"",
   ""category"": ""layout"",
   ""html"": ""<button aria-controls=\""dqu-ui-component-1_itemList\"" class=\""component_DropDownMenu_button\"">...</button>"",
   ""target"": ""button"",
   ""description"": ""The dropd"
2182179087_0,deepseek-r1-distill-llama-70b,zero-shot,42689,0,2,2,4.1.1|1.4.6,1.3.1|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Button Context"", ""category"": ""semantic"",
   ""html"": ""<button class=\""cookie-alert-button\"" onclick=\""recordUserResponse(0, 1)\"">Decline</button>"",
   ""target"": ""button"",
   ""description"": ""The 'Decline' button lacks an aria-describedby attribute linking it to the cookie policy text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Missing ARIA Label for Image Link"",
   ""category"": ""semantic"",
   ""html"": ""<a class=\""logo\"" href=\""https://www.deque.com/?__hstc=213731083.9e381260eca657"
37517988_0,deepseek-r1-distill-llama-70b,zero-shot,41202,0,1,4,2.1.1|4.1.1|2.4.3|1.4.6,3.3.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""3.3.2"", ""violationName"": ""Multiple Form Labels"", ""category"": ""semantic"",
   ""html"": ""<label for=\""fail1\"">Hi</label><label for=\""fail1\"">Foo</label><input type=\""text\"" id=\""fail1\"" />"", ""target"": ""input"",
   ""description"": ""Form field has multiple labels."", ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""3.3.2"", ""violationName"": ""Multiple Form Labels"", ""category"": ""semantic"",
   ""html"": ""<label for=\""fail2\"">label one</label><label for=\""fail2\"">label two</label><input type=\""checkbox\"" id=\""fail2\"" />"", ""target"": ""input"",
   ""description"": ""Form f"
581517740_0,deepseek-r1-distill-llama-70b,zero-shot,39831,0,3,2,4.1.1|1.4.6,1.3.1|2.5.4|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {
    ""wcagCode"": ""4.1.2"",
    ""violationName"": ""Redundant Tabindex"",
    ""category"": ""semantic"",
    ""html"": ""<h2 id=\""cookie-alert-title\"" tabindex=\""-1\"">This website uses cookies</h2>"",
    ""target"": ""h2"",
    ""description"": ""The heading element has a redundant tabindex attribute."",
    ""impact"": ""moderate"",
    ""confidence"": 0.8
  },
  {
    ""wcagCode"": ""4.1.2"",
    ""violationName"": ""Missing ARIA Label"",
    ""category"": ""semantic"",
    ""html"": ""<button aria-controls=\""dqu-ui-component-1_itemList\"" aria-expanded=\""false\"" aria-haspopup=\""menu\"" class=\""component_DropDo"
128813600_0,deepseek-r1-distill-llama-70b,zero-shot,31702,1,0,5,1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2,1.1.1,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" aria-hidden=\""true\"" class=\""mw-logo-icon\"" height=\""50\"" src=\""/static/images/icons/wikiversity.svg\"" width=\""50\""/>"",
   ""target"": ""img"",
   ""description"": ""Image without alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.95},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Wikiversity\"" class=\""mw-logo-wordmark\"" src=\""/static/images/mobile/copyright/wikiversity-wordmark-en.svg\"" style=\""width: "
1966382623_0,deepseek-r1-distill-llama-70b,zero-shot,30966,1,0,9,2.4.3|2.1.1|2.4.6|2.4.1|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.1,1.3.1,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Navigation ARIA Role"", ""category"": ""semantic"",
   ""html"": ""<nav-manager id=\""navManager\"" util-module-path=\""elements/nav\""></nav-manager>"", ""target"": ""nav-manager"",
   ""description"": ""Navigation section lacks ARIA role 'navigation'."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Main Content ARIA Role"", ""category"": ""semantic"",
   ""html"": ""<section class=\""page-main-content-container\""><div class=\""primary\""></div></section>"", ""target"": ""main content section"",
   ""description"":"
515_0,deepseek-r1-distill-llama-70b,zero-shot,37090,2,1,6,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2,1.1.1|1.3.1|2.1.1,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""search-form__input\"" id=\""\"" name=\""s\"" placeholder=\""Search\"" type=\""search\"" value=\""\""/>"", 
   ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Empty Alt Text Without Context"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""wp-image-316220 aligncenter lazyloaded\"" data-src=\""https://fitbottomedgirls.com/wp-content/uploads/2024/12/shutterstock_2"
516_0,deepseek-r1-distill-llama-70b,zero-shot,37796,1,0,7,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2,1.3.1,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing ARIA Role"", ""category"": ""semantic"",
   ""html"": ""<li class=\""menu-item menu-item-type-taxonomy menu-item-object-category menu-item-has-children menu-item-307540\"">..."",
   ""target"": ""nav menu items with submenus"",
   ""description"": ""Navigation menu parent items lack aria-haspopup attribute to indicate dropdown presence."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Image Alt Text"", ""category"": ""semantic"",
   ""html"": ""<div class=\""featured-post__background\"" style=\""background-i"
517_0,deepseek-r1-distill-llama-70b,zero-shot,30024,1,0,7,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2,1.3.1,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing ARIA Expanded State"", ""category"": ""semantic"",
   ""html"": ""<ul class=\""sub-menu\"">..."", ""target"": ""dropdown menu items"",
   ""description"": ""Dropdown menu items lack aria-expanded attribute."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Form Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""search-form__input\"" id=\""\"" name=\""s\"" placeholder=\""Search\"" type=\""search\""/>"", ""target"": ""search input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""ser"
5627013288_0,deepseek-r1-distill-llama-70b,zero-shot,46818,2,0,6,1.4.3|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1|4.1.2,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""search\"" class=\""form-control form-control-lg rounded-pill border-0 shadow-sm\"" name=\""text\"" placeholder=\""Search for resources...\"" type=\""search\""/>"",
   ""target"": ""input"",
   ""description"": ""Form field has an aria-label but lacks a visible text label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Missing ARIA Role"", ""category"": ""semantic"",
   ""html"": ""<ul class=\""dropdown-menu border-0 shadow-lg\"">"",
   ""target"": ""ul"""
8654682977_0,deepseek-r1-distill-llama-70b,zero-shot,39793,1,1,5,1.3.1|1.4.6|2.4.6|1.1.1|4.1.2|4.1.1,1.2.1|1.3.1,json,,True,False,False,,ok,True,"

{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing ARIA Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""app-switcher\"" id=\""widget\"" role=\""link\""><img alt=\""LibreOne Launchpad\"" class=\""app-switcher-icon\"" src=\""https://cdn.libretexts.net/Icons/launchpad-rocket-icon.svg\""/></button>"",
   ""target"": ""button"",
   ""description"": ""The button's purpose is not clear to screen readers as it lacks an aria-label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing ARIA Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""s"
