item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
6010,qwen2.5vl,zero-shot,48605,1,2,0,0.3333,1.0,0.5,2.4.1,1.3.1|2.4.1|4.1.2,"{
  ""id"": ""WCAG21-AriaRules-4.1.2"",
  ""title"": ""Non-repeated Content has a Heading"",
  ""description"": ""This rule checks that the non-repeated content contains a heading."",
  ""applicability"": {
    ""subject"": ""HTML web page""
  },
  ""expectations"": [
    ""In each test target, either there is no non-repeated content after repeated content or there exists an element for which all of the following are true:"",
    ""- The element is non-repeated content after repeated content."",
    ""- The element is a semantic heading."",
    ""- The element is visible."",
    ""- The element is included in the accessibility tree.""
  ],
  ""assumptions"": [
    ""This rule assumes that headings used to pass Technique H69: Providing heading elements at the beginning of each section of content have to be included in the accessibility tree in order to be beneficial to users of assistive technologies."",
    ""This rule assumes that the first non-repeated content is starting a new section of content. If this is not the case, it is possible to fail the rule while still passing Technique H69: Providing heading elements at the beginning of each section of content.""
  ],
  ""accessibilitySupport"": [
    ""Having a heading for the non-repeated content is sufficient to pass Success Criterion 2.4.1 Bypass blocks. However, if headings are used for that goal, they will only benefit users who can actually navigate from heading to heading (such as functionality provided by browsers, browser plugins, screen readers or other assistive technologies). Users without any possibility of headings navigation will be left without a way of bypassing blocks of repeated content and will still experience accessibility issues. Therefore, it is recommended to provide other ways of bypassing blocks."",
    ""When headings are rendered without sufficient visual cues, they are not perceived as headings by sighted users. In this case, passing this rule might still fail Technique H69: Providing heading elements at the beginning of each section of content and Success Criterion 2.4.1 Bypass blocks. Additionally, this is likely a failure of Success Criterion 1.3.1 Info and Relationships.""
  ],
  ""background"": {
    ""intention"": ""The intention of this rule is that the heading is at (or near) the start of the main area of content of a document."",
    ""ambiguity"": ""Defining the main area of content in a non-ambiguous way is not really doable. Therefore, the rule takes a more lenient position and only requires the heading to be some non-repeated content.""
  },
  ""bibliography"": [
    {
      ""title"": ""Success Criterion 2.4.1 Bypass blocks"",
      ""url"": ""https://www.w3.org/TR/WCAG21/#bypass-blocks""
    },
    {
      ""title"": ""Technique H69: Providing heading elements at the beginning of each section of content"",
      ""url"": ""https://www.w3.org/WAI/WCAG21/Techniques/html/H69""
    }
  ]
}",,False,False,False,json,
6014,qwen2.5vl,zero-shot,21585,0,0,1,0.0,0.0,0.0,1.4.2,,"{ ""text"": ""ssible. This means that users who rely on keyboard navigation may have difficulty interacting with the sound control mechanism if it is not visible or accessible."", ""type"": ""accessibility-support"" }",no_wcag_codes_extracted,False,False,False,json_no_codes,
6000,qwen2.5vl,zero-shot,6209,0,0,1,0.0,0.0,0.0,4.1.2,,"{
  ""violations"": [
    {
      ""wcagCode"": ""G185"",
      ""violationName"": ""Missing Summary for Details Element"",
      ""category"": ""semantic"",
      ""html"": ""<details><summary></summary><p>This is a website. We are available 24/7.</p></details>"",
      ""target"": null,
      ""description"": ""The <details> element has no summary text, which can be crucial for users with screen readers or other assistive technologies to understand the content of the details."",
      ""impact"": ""serious"",
      ""confidence"": 1.0
    }
  ]
}",no_wcag_codes_extracted,True,False,False,json_no_codes,
6004,qwen2.5vl,zero-shot,7063,0,0,1,0.0,0.0,0.0,4.1.2,,"{
  ""violations"": [
    {
      ""wcagCode"": ""G146"",
      ""violationName"": ""Missing Alternate Text for Images"",
      ""category"": ""semantic"",
      ""html"": ""<span class=\""link\"" onclick=\""location.href='https://act-rules.github.io/'\"" role=\""lnik\"">ACT rules</span>"",
      ""target"": null,
      ""description"": ""The span element with the class 'link' is used to represent a link, but it does not have an alt attribute which is required for accessibility. This can cause issues for users who rely on screen readers or other assistive technologies."",
      ""impact"": ""serious"",
      ""confidence"": 1.0
    }
  ]
}",no_wcag_codes_extracted,True,False,False,json_no_codes,
6019,qwen2.5vl,zero-shot,3929,0,0,1,0.0,0.0,0.0,4.1.2,,"{
  ""response"": ""The provided text appears to be a snippet of HTML and JavaScript code related to a user interface component, specifically a language switcher dropdown menu. The code includes styles for the dropdown menu and its components, as well as event handlers that manage interactions such as opening and closing the dropdown, selecting items from it, and changing the language based on user input.""

  }",no_wcag_codes_extracted,False,False,False,json_no_codes,
6005,qwen2.5vl,zero-shot,5464,0,0,2,0.0,0.0,0.0,4.1.2|1.3.1,,"{
  ""violations"": [
    {
      ""wcagCode"": ""G146"",
      ""violationName"": ""Positioned Links"",
      ""category"": ""layout"",
      ""html"": ""<a href=\""/\"" style=\""position:absolute; top:-999em\"">Link</a>"",
      ""target"": null,
      ""description"": ""The link is positioned off-screen using absolute positioning, which can make it inaccessible to users who rely on assistive technologies."",
      ""impact"": ""serious"",
      ""confidence"": 1.0
    }
  ]
}",no_wcag_codes_extracted,True,False,False,json_no_codes,
6020,qwen2.5vl,zero-shot,3962,0,0,1,0.0,0.0,0.0,2.5.5,,"{
  ""response"": ""The provided text appears to be a snippet of HTML and JavaScript code related to a user interface component, specifically a language switcher dropdown menu. The code includes styles for the dropdown menu and its components, as well as event handlers that manage interactions such as opening and closing the dropdown, selecting items from it, and changing the language based on user input.""

  }",no_wcag_codes_extracted,False,False,False,json_no_codes,
6012,qwen2.5vl,zero-shot,21173,0,0,1,0.0,0.0,0.0,1.2.2,,"{ ""text"": ""This rule checks that video elements have an alternative for information conveyed through audio."", ""type"": ""rule"", ""id"": ""f51b46"", ""title"": ""Video Element Auditory Content Has Captions"" }",no_wcag_codes_extracted,False,False,False,json_no_codes,
6017,qwen2.5vl,zero-shot,4009,0,0,1,0.0,0.0,0.0,4.1.2,,"{
  ""response"": ""The provided text appears to be a snippet of HTML, CSS, and JavaScript code related to a user interface component. It includes elements such as dropdown menus for language selection, translation feedback forms, and popup overlays. The code is designed to handle interactions like language switching, form submissions, and managing the visibility of UI components using event listeners and custom functions.""

  }",no_wcag_codes_extracted,False,False,False,json_no_codes,
6015,qwen2.5vl,zero-shot,212300,0,5,1,0.0,0.0,0.0,3.1.2,1.09.53|2.2.1|2.2.2|2.2.8|3.1.1,"{
  ""type"": ""text/html"",
  ""content"": ""<h2 id=\""applicability\"" style=\""position:relative;\""><a href=\""#applicability\"" aria-label=\""applicability permalink\"" class=\""anchor before\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""16\"" version=\""1.1\"" viewBox=\""0 0 16 16\"" width=\""16\""><path fill-rule=\""evenodd\"" d=\""M4 9h1v1H4c-1.5 0-3-1.69-3-3.5S2.55 3 4 3h4c1.45 0 3 1.69 3 3.5 0 1.41-.91 2.72-2 3.25V8.59c.58-.45 1-1.27 1-2.09C10 5.22 8.98 4 8 4H4c-.98 0-2 1.22-2 2.5S3 9 4 9zm9-3h-1v1h1c1 0 2 1.22 2 2.5S13.98 12 13 12H9c-.98 0-2-1.22-2-2.5 0-.83.42-1.64 1-2.09V6.25c-1.09.53-2 1.84-2 3.25C6 11.31 7.55 13 9 13h4c1.45 0 3-1.69 3-3.5S14.5 6 13 6z\""></path></svg></a>Applicability</h2>\n<p>This rule applies to any <a href=\""https://dom.spec.whatwg.org/#document-element\"">document element</a> if it is an <code class=\""language-text\"">html</code> element for which all the following are true:</p>\n<ul>\n<li>is in a <a href=\""https://html.spec.whatwg.org/#top-level-browsing-context\"" title=\""Definition of top-level browsing context\"">top-level browsing context</a>; and</li>\n<li>has a <a href=\""https://dom.spec.whatwg.org/#concept-node-document\"">node document</a> with a <a href=\""https://dom.spec.whatwg.org/#concept-document-content-type\"" title=\""Definition of content type\"">content type</a> of <code class=\""language-text\"">text/html</code>; and</li>\n<li>has a <code class=\""language-text\"">lang</code> attribute with a <a href=\""#known-primary-language-tag\"" title=\""Definition of Known Primary Language Tag\"">known primary language tag</a>; and</li>\n<li>has a non-empty <code class=\""language-text\"">xml:lang</code> attribute.</li>\n</ul>\n<h2 id=\""expectation\"" style=\""position:relative;\""><a href=\""#expectation\"" aria-label=\""expectation permalink\"" class=\""anchor before\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""16\"" version=\""1.1\"" viewBox=\""0 0 16 16\"" width=\""16\""><path fill-rule=\""evenodd\"" d=\""M4 9h1v1H4c-1.5 0-3-1.69-3-3.5S2.55 3 4 3h4c1.45 0 3 1.69 3 3.5 0 1.41-.91 2.72-2 3.25V8.59c.58-.45 1-1.27 1-2.09C10 5.22 8.98 4 8 4H4c-.98 0-2 1.22-2 2.5S3 9 4 9zm9-3h-1v1h1c1 0 2 1.22 2 2.5S13.98 12 13 12H9c-.98 0-2-1.22-2-2.5 0-.83.42-1.64 1-2.09V6.25c-1.09.53-2 1.84-2 3.25C6 11.31 7.55 13 9 13h4c1.45 0 3-1.69 3-3.5S14.5 6 13 6z\""></path></svg></a>Expectation</h2>\n<p>For each test target, the values of the <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2.2.1\"" title=\""Definition of primary language subtag\"">primary language subtags</a>, if any exist, for the <code class=\""language-text\"">lang</code> and <code class=\""language-text\"">xml:lang</code> attributes are the same.</p>\n<h2 id=\""assumptions\"" style=\""position:relative;\""><a href=\""#assumptions\"" aria-label=\""assumptions permalink\"" class=\""anchor before\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""16\"" version=\""1.1\"" viewBox=\""0 0 16 16\"" width=\""16\""><path fill-rule=\""evenodd\"" d=\""M4 9h1v1H4c-1.5 0-3-1.69-3-3.5S2.55 3 4 3h4c1.45 0 3 1.69 3 3.5 0 1.41-.91 2.72-2 3.25V8.59c.58-.45 1-1.27 1-2.09C10 5.22 8.98 4 8 4H4c-.98 0-2 1.22-2 2.5S3 9 4 9zm9-3h-1v1h1c1 0 2 1.22 2 2.5S13.98 12 13 12H9c-.98 0-2-1.22-2-2.5 0-.83.42-1.64 1-2.09V6.25c-1.09.53-2 1.84-2 3.25C6 11.31 7.55 13 9 13h4c1.45 0 3-1.69 3-3.5S14.5 6 13 6z\""></path></svg></a>Assumptions</h2>\n<ul>\n<li>The language of the page can be set by other methods than the <code class=\""language-text\"">lang</code> attribute, for example using HTTP headers or the <code class=\""language-text\"">meta</code> element. These methods are not supported by all assistive technologies. This rule assumes that these other methods are insufficient to satisfying <a href=\""https://www.w3.org/TR/WCAG21/#language-of-page\"">Success Criterion 3.1.1: Language of Page</a>.</li>\n<li>This rule assumes that user agents and assistive technologies can programmatically determine <a href=\""#known-primary-language-tag\"" title=\""Definition of Known Primary Language Tag\"">known primary language tags</a> even if these do not conform to the <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2.1\"">RFC 5646</a> syntax.</li>\n<li>This rule assumes that only <a href=\""#known-primary-language-tag\"" title=\""Definition of Known Primary Language Tag\"">known primary language tags</a> are enough to satisfy <a href=\""https://www.w3.org/TR/WCAG21/#language-of-page\"" title=\""Success Criterion 3.1.1 Language of Page\"">Success Criterion 3.1.1 Language of Page</a>; this notably excludes <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2.2.8\"">grandfathered tags</a> and <a href=\""https://www.loc.gov/standards/iso639-2/php/code_list.php\"" title=\""ISO 639.2: Codes for the Representation of Names of Languages\"">ISO 639.2</a> three-letter codes, both having poor support in assistive technologies.</li>\n<li>The rule assumes that having <code class=\""language-text\"">lang</code> and <code class=\""language-text\"">xml:lang</code> attributes with matching <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2.2.1\"" title=\""Definition of primary language subtag\"">primary language subtags</a> but non-matching <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2\"">language tags</a> overall, will not cause accessibility issues. This is not necessarily the case for all languages. One notable case is the <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2\"">language tags</a> for Cantonese (<code class=\""language-text\"">zh-yue</code>) and Mandarin (<code class=\""language-text\"">zh-cmn</code>) where the <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2.2.1\"" title=\""Definition of primary language subtag\"">primary language subtags</a> match, but the <a href=\""https://www.rfc-editor.org/rfc/rfc5646.html#section-2.2.2\"" title=\""Definition of extended language subtag\"">extended language subtags</a> don't. Such a case would not fail this rule, but could lead to accessibility issues.</li>\n</ul>\n<h2 id=\""accessibility-support\"" style=\""position:relative;\""><a href=\""#accessibility-support\"" aria-label=\""accessibility support permalink\"" class=\""anchor before\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""16\"" version=\""1.1\"" viewBox=\""0 0 16 16\"" width=\""16\""><path fill-rule=\""evenodd\"" d=\""M4 9h1v1H4c-1.5 0-3-1.69-3-3.5S2.55 3 4 3h4c1.45 0 3 1.69 3 3.5 0 1.41-.91 2.72-2 3.25V8.59c.58-.45 1-1.27 1-2.09C10 5.22 8.98 4 8 4H4c-.98 0-2 1.22-2 2.5S3 9 4 9zm9-3h-1v1h1c1 0 2 1.22 2 2.5S13.98 12 13 12H9c-.98 0-2-1.22-2-2.5 0-.83.42-1.64 1-2.09V6.25c-1.09.53-2 1.84-2 3.25C6 11.31 7.55 13 9 13h4c1.45 0 3-1.69 3-3.5S14.5 6 13 6z\""></path></svg></a>Accessibility Support</h2>\n<p>Since most assistive technologies will consistently use <code class=\""language-text\"">lang</code> over <code class=\""language-text\"">xml:lang</code> when both are used, violation of this rule may not necessarily be a violation of WCAG 2. Only when there are inconsistencies between assistive technologies as to which attribute is used to determine the language does this lead to a violation of SC 3.1.1.</p>\n<h2 id=\""background\"" style=\""position:relative;\""><a href=\""#background\"" aria-label=\""background permalink\"" class=\""anchor before\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""16\"" version=\""1.1\"" viewBox=\""0 0 16 16\"" width=\""16\""><path fill-rule=\""evenodd\"" d=\""M4 9h1v1H4c-1.5 0-3-1.69-3-3.5S2.55 3 4 3h4c1.45 0 3 1.69 3 3.5 0 1.41-.91 2.72-2 3.25V8.59c.58-.45 1-1.27 1-2.09C10 5.22 8.98 4 8 4H4c-.98 0-2 1.22-2 2.5S3 9 4 9zm9-3h-1v1h1c1 0 2 1.22 2 2.5S13.98 12 13 12H9c-.98 0-2-1.22-2-2.5 0-.83.42-1.64 1-2.09V6.25c-1.09.53-2 1.84-2 3.25C6 11.31 7.55 13 9 13h4c1.45 0 3-1.69 3-3.5S14.5 6 13 6z\""></path></svg></a>Background</h2>\n<p>This rule is only applicable to non-embedded HTML pages. HTML pages embedded into other documents, such as through <code class=\""language-text\"">iframe</code> or <code class=\""language-text\"">object</code> elements are not applicable because they are not <a href=\""https://www.w3.org/TR/WCAG21/#dfn-web-page-s\"" title=\""Definition of web page\"">web pages</a> according to the definition in WCAG.</p>\n<h3 id=\""bibliography\"" style=\""position:relative;\""><a href=\""#bibliography\"" aria-label=\""bibliography permalink\"" class=\""anchor before\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""16\"" version=\""1.1\"" viewBox=\""0 0 16 16\"" width=\""16\""><path fill-rule=\""evenodd\"" d=\""M4 9h1v1H4c-1.5 0-3-1.69-3-3.5S2.55 3 4 3h4c1.45 0 3 1.69 3 3.5 0 1.41-.91 2.72-2 3.25V8.59c.58-.45 1-1.27 1-2.09C10 5.22 8.98 4 8 4H4c-.98 0-2 1.22-2 2.5S3 9 4 9zm9-3h-1v1h1c1 0 2 1.22 2 2.5S13.98 12 13 12H9c-.98 0-2-1.22-2-2.5 0-.83.42-1.64 1-2.09V6.25c-1.09.53-2 1.84-2 3.25C6 11.31 7.55 13 9 13h4c1.45 0 3-1.69 3-3.5S14.5 6 13 6z\""></path></svg></a>Bibliography</h2>\n<ul>\n<li><a href=\""https://www.w3.org/WAI/WCAG21/Techniques/html/H57\"">H57: Using language attributes on the html element</a></li>\n<li><a href=\""https://www.rfc-editor.org/rfc/rfc5646.html\"">RFC 5646: Tags for Identifying Languages</a></li>\n<li><a href=\""https://html.spec.whatwg.org/multipage/dom.html#the-lang-and-xml:lang-attributes\"">The <code class=\""language-text\"">lang</""
}",,False,False,False,json,
6022,qwen2.5vl,zero-shot,4520,0,0,1,0.0,0.0,0.0,1.1.1,,"{
  ""response"": ""The provided text appears to be a snippet of HTML, CSS, and JavaScript code related to a user interface component. It includes elements such as dropdown menus for language selection, translation feedback forms, and popup overlays. The code is designed to handle interactions like language switching, form submissions, and managing the visibility of UI components using event listeners and custom functions.""

  }",no_wcag_codes_extracted,False,False,False,json_no_codes,
6006,qwen2.5vl,zero-shot,43918,1,0,0,1.0,1.0,1.0,2.1.1,2.1.1,"{
  ""rule_id"": ""iframe-no-focusable-content"",
  ""title"": ""Iframe with Focusable Content"",
  ""description"": ""This rule ensures that any non-focusable <code>iframe</code> element containing focusable content does not allow the user to navigate into its nested browsing context using standard keyboard navigation."",
  ""applicability"": {
    ""rule_applies_to"": [
      ""non-focusable iframe elements with focusable content""
    ]
  },
  ""expectation"": {
    ""nested_browsing_context_contains_visible_elements_in_focus_navigation"": false,
    ""definition_of_nested_browsing_context"": ""A nested browsing context is defined as an <code>iframe</code> element whose owner document is the container document of another browsing context."",
    ""definition_of_visible_elements"": ""Elements are considered visible if they have a positive <code>tabindex</code> attribute value or are part of the sequential focus navigation.""
  },
  ""assumptions"": {
    ""interactive_content_provides_functionality"": true,
    ""keyboard_navigation_supports_functionality"": false
  },
  ""accessibility_support"": {
    ""major_accessibility_issues"": false,
    ""known_accessibility_issues"": []
  },
  ""background"": {
    ""tabindex_attribute_value_of_iframe_elements"": ""-1"",
    ""effect_of_tabindex_attribute_on_focus_navigation"": ""Prevents focus from being moved into the browsing context of an <code>iframe</code> element, even though its content is still included in the sequential focus navigation.""
  },
  ""bibliography"": [
    {
      ""url"": ""https://www.w3.org/WAI/WCAG21/Understanding/keyboard"",
      ""title"": ""Understanding Success Criterion 2.1.1: Keyboard""
    },
    {
      ""url"": ""https://www.w3.org/WAI/WCAG21/Techniques/general/G202"",
      ""title"": ""WCAG Technique G202: Ensuring keyboard control for all functionality""
    }
  ],
  ""test_cases"": [
    {
      ""passed"": true,
      ""description"": ""The <code>iframe</code> element has a negative <code>tabindex</code> attribute value, preventing focus from being moved into its browsing context.""
    },
    {
      ""passed"": false,
      ""description"": ""The <code>iframe</code> element does not have a negative <code>tabindex</code> attribute value and contains visible elements in the sequential focus navigation.""
    }
  ]
}",,False,False,False,json,
3962772074_0,qwen2.5vl,zero-shot,31689,0,3,1,0.0,0.0,0.0,1.4.6,1.3.1|2.4.1|4.1.2,"{
  ""id"": ""WCAG21-AriaRules-4.1.2"",
  ""title"": ""Non-repeated Content has a Heading"",
  ""description"": ""This rule checks that the non-repeated content contains a heading."",
  ""applicability"": {
    ""subject"": ""HTML web page""
  },
  ""expectations"": [
    ""In each test target, either there is no non-repeated content after repeated content or there exists an element for which all of the following are true:"",
    ""- The element is non-repeated content after repeated content."",
    ""- The element is a semantic heading."",
    ""- The element is visible."",
    ""- The element is included in the accessibility tree.""
  ],
  ""assumptions"": [
    ""This rule assumes that headings used to pass Technique H69: Providing heading elements at the beginning of each section of content have to be included in the accessibility tree in order to be beneficial to users of assistive technologies."",
    ""This rule assumes that the first non-repeated content is starting a new section of content. If this is not the case, it is possible to fail the rule while still passing Technique H69: Providing heading elements at the beginning of each section of content.""
  ],
  ""accessibilitySupport"": [
    ""Having a heading for the non-repeated content is sufficient to pass Success Criterion 2.4.1 Bypass blocks. However, if headings are used for that goal, they will only benefit users who can actually navigate from heading to heading (such as functionality provided by browsers, browser plugins, screen readers or other assistive technologies). Users without any possibility of headings navigation will be left without a way of bypassing blocks of repeated content and will still experience accessibility issues. Therefore, it is recommended to provide other ways of bypassing blocks."",
    ""When headings are rendered without sufficient visual cues, they are not perceived as headings by sighted users. In this case, passing this rule might still fail Technique H69: Providing heading elements at the beginning of each section of content and Success Criterion 2.4.1 Bypass blocks. Additionally, this is likely a failure of Success Criterion 1.3.1 Info and Relationships.""
  ],
  ""background"": {
    ""intention"": ""The intention of this rule is that the heading is at (or near) the start of the main area of content of a document."",
    ""ambiguity"": ""Defining the main area of content in a non-ambiguous way is not really doable. Therefore, the rule takes a more lenient position and only requires the heading to be some non-repeated content.""
  },
  ""bibliography"": [
    {
      ""title"": ""Success Criterion 2.4.1 Bypass blocks"",
      ""url"": ""https://www.w3.org/TR/WCAG21/#bypass-blocks""
    },
    {
      ""title"": ""Technique H69: Providing heading elements at the beginning of each section of content"",
      ""url"": ""https://www.w3.org/WAI/WCAG21/Techniques/html/H69""
    }
  ]
}",,False,False,False,json,
