item_id,model,strategy,duration_ms,tp,fp,fn,ground_truth,predictions,prediction_source,mapped_rule_ids,schema_valid,parse_failed,empty_response,error,error_class,has_prediction,raw_output_excerpt
714_0,gemma-3-27b-it,zero-shot,4261,0,0,10,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"{""violations"": []}"
715_0,gemma-3-27b-it,zero-shot,4253,0,0,10,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"{""violations"": []}"
712_0,gemma-3-27b-it,zero-shot,4361,0,0,10,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
3871549955_0,gemma-3-27b-it,zero-shot,7338,0,1,2,4.1.1|1.4.6,1.1.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""Deque University logo\"" src=\""assets/images/logos/Deque_DequeU_Logo_White.png\"" style=\""height: 50px; margin-top: -5px;\""/>"", ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
4643564980_0,gemma-3-27b-it,zero-shot,7074,0,1,2,4.1.1|1.4.6,4.1.2,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Missing Label or Role Value"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" src=\""images/stars.jpg\"">"", ""target"": ""img"", ""description"": ""Image element is missing an accessible name (e.g., alt text).  This impacts users of assistive technology."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
853326546_0,gemma-3-27b-it,zero-shot,13315,0,1,2,4.1.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<div role=\""meter\"" id=\""empty\""></div>"", ""target"": ""div"", ""description"": ""Aria meter element does not have an accessible name (label, aria-labelledby or aria-describedby)."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<div role=\""meter\"" id=\""alempty\"" aria-label=\""\""></div>"", ""target"": ""div"", ""description"": ""Aria meter element has an empty aria-label attribute, which does not provide a disce"
7965215914_0,gemma-3-27b-it,zero-shot,9087,0,1,2,4.1.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<button aria-describedby=\""cookie-alert-text\"" class=\""cookie-alert-button\"" id=\""cookie-alert-accept\"" onclick=\""recordUserResponse(1, 1)\"">Accept</button>"", ""target"": ""button"", ""description"": ""Button lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<button class=\""cookie-alert-button\"" onclick=\""recordUserResponse(0, 1)\"">Decline</button>"", ""target"": ""button"", ""descripti"
111849147_0,gemma-3-27b-it,zero-shot,12815,0,1,2,4.1.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<div role=\""treeitem\"" id=\""empty\""></div>"", ""target"": ""div"", ""description"": ""Tree item lacks an accessible name."", ""impact"": ""serious"", ""confidence"": 0.95},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<div role=\""treeitem\"" id=\""alempty\"" aria-label=\""\""></div>"", ""target"": ""div"", ""description"": ""Tree item has an empty aria-label attribute, providing no accessible name."", ""impact"": ""serious"", ""confidence"": 0.95},
  {""wcagCode"": ""1.3."
2182179087_0,gemma-3-27b-it,zero-shot,6333,0,1,2,4.1.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<th aria-label=\""Student Name\""></th>"", ""target"": ""th"", ""description"": ""Table header element lacks visible text content."", ""impact"": ""minor"", ""confidence"": 0.9}
]}
```"
37517988_0,gemma-3-27b-it,zero-shot,6455,0,1,4,2.1.1|4.1.1|2.4.3|1.4.6,3.3.2,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""3.3.2"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
581517740_0,gemma-3-27b-it,zero-shot,9596,0,1,2,4.1.1|1.4.6,2.5.8,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""2.5.8"", ""violationName"": ""Target Size"", ""category"": ""semantic"", ""html"": ""<button aria-describedby=\""cookie-alert-text\"" class=\""cookie-alert-button\"" id=\""cookie-alert-accept\"" onclick=\""recordUserResponse(1, 1)\"">\n            Accept        </button>"", ""target"": ""button#cookie-alert-accept"", ""description"": ""Touch target is too small."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""2.5.8"", ""violationName"": ""Target Size"", ""category"": ""semantic"", ""html"": ""<button class=\""cookie-alert-button\"" onclick=\""recordUserResponse(0, 1)\"">\n            D"
128813600_0,gemma-3-27b-it,zero-shot,4524,0,0,6,1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1966382623_0,gemma-3-27b-it,zero-shot,9397,1,0,9,2.4.3|2.1.1|2.4.6|2.4.1|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""icon-container\"" href=\""/\"" id=\""logoContainer\""><img alt=\""USA TODAY\"" class=\""expand-icon\"" id=\""logo\"" src=\""https://www.gannett-cdn.com/gannett-web/properties/usatoday/logos-and-branding/logo-compact.svg\""/></a>"", ""target"": ""img#logo"", ""description"": ""Image used as a link lacks alternative text that describes the destination."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
515_0,gemma-3-27b-it,zero-shot,5084,0,0,8,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
516_0,gemma-3-27b-it,zero-shot,9169,1,0,7,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""search-form__input\"" id=\""\"" name=\""s\"" placeholder=\""Search\"" type=\""search\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""search-form__submit\"" type=\""submit\""><span class=\""search-form__submit-label\"">Search</span><span class=\""search-form__submit-icon\""></span></"
517_0,gemma-3-27b-it,zero-shot,29012,1,0,7,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1|2.4.4|2.4.9|4.1.2,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label - Social Media Links"", ""category"": ""semantic"",
   ""html"": ""<li class=\""menu-item menu-item-type-custom menu-item-object-custom menu-item-307577\"" id=\""menu-item-307577\""><a class=\""external\"" href=\""http://instagram.com/fitbottomedgirl\"" rel=\""nofollow\"" target=\""_blank\""><span>Instagram</span><i></i></a></li>"", ""target"": ""a"",
   ""description"": ""Social media link lacks a discernible label for screen reader users."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"
5627013288_0,gemma-3-27b-it,zero-shot,6987,1,0,7,1.4.3|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<input aria-label=\""search\"" class=\""form-control form-control-lg rounded-pill border-0 shadow-sm\"" name=\""text\"" placeholder=\""Search for resources...\"" type=\""search\""/>"", ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
8654682977_0,gemma-3-27b-it,zero-shot,21738,2,1,4,1.3.1|1.4.6|2.4.6|1.1.1|4.1.2|4.1.1,1.1.1|1.3.1|1.4.3,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""Home\"" class=\""img-fluid\"" src=\""/sites/default/files/LibreTexts_logo_full_nobg.png\""/>"", ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<input name=\""keys\"" placeholder=\""Search Here...\"" type=\""text\""/>"", ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
"
4770170269_0,gemma-3-27b-it,zero-shot,7096,1,0,10,3.1.1|1.4.4|1.4.3|2.4.6|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input autocomplete=\""off\"" class=\""search-form_input\"" id=\""txtSearch\"" name=\""s\"" placeholder=\""\"" spellcheck=\""false\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
548_0,gemma-3-27b-it,zero-shot,8284,1,0,3,1.3.1|3.1.1|1.4.6|4.1.2,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<input alt=\""Search box\"" name=\""q\"" size=\""18\"" type=\""text\""/>"", ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<input title=\""Search\"" type=\""submit\"" value=\""Search\""/>"", ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```"
6666281102_0,gemma-3-27b-it,zero-shot,4891,0,0,3,1.3.1|2.4.6|1.4.6,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
5424827103_0,gemma-3-27b-it,zero-shot,4402,0,0,1,1.3.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1499175565_0,gemma-3-27b-it,zero-shot,5261,1,2,1,1.3.1|3.1.1,1.3.1|1.3.2|2.4.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""h1"",
   ""description"": ""Heading lacks associated label or context."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""2.4.1"", ""violationName"": ""Non-Unique Heading"", ""category"": ""semantic"",
   ""html"": ""<h1>403 Forbidden</h1>"", ""target"": ""h1"",
   ""description"": ""Heading is not unique on the page."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.2"", ""violationName"": ""Meaningful Sequence"", ""category"": ""semantic"",
   ""html"": """
8649911099_0,gemma-3-27b-it,zero-shot,13450,0,1,3,1.3.1|1.4.3|1.4.6,1.1.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" height=\""666\"" loading=\""lazy\"" src=\""/sites/default/files/styles/hero_home_lg/public/2021-09/hero-home.jpg?h=ae70d47c&amp;itok=gKIN7l3J\"" width=\""1600\""/>"", ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" class=\""image-style-home-quote\"" height=\""351\"" loading=\""lazy\"" src=\""/sites/default/files/sty"
8773059234_0,gemma-3-27b-it,zero-shot,12723,1,0,4,1.3.1|1.4.6|2.4.6|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""give-button medium\"" data-analytics-link=\""true\"" href=\""https://riceconnect.rice.edu/donation/support-openstax-header\"">Give</a>"", ""target"": ""a"", ""description"": ""Button lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""give-button medium\"" data-analytics-link=\""true\"" href=\""https://riceconnect.rice.edu/donation/support-openstax-header\"">Give</a>"", ""t"
9995023032_0,gemma-3-27b-it,zero-shot,9724,1,0,4,1.3.1|1.4.3|1.4.6|2.4.6|1.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<a class=\""watchNowLink-0-2-9 current\"" href=\""/gsa/on-demand\"" tabindex=\""0\"" type=\""button\"">On Demand</a>"", ""target"": ""a"",
   ""description"": ""Button lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<a class=\""watchNowLink-0-2-9 current\"" href=\""/gsa/live-tv\"" tabindex=\""0\"" type=\""button\"">Live TV</a>"", ""target"": ""a"",
   ""description"": ""Button lacks associated "
3231484510_0,gemma-3-27b-it,zero-shot,17187,0,1,7,3.1.1|1.4.4|1.4.6|2.4.4|2.4.6|1.1.1|2.4.9,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' id=\""gs_asd_q\"" name=\""as_q\"" />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' id=\""gs_asd_epq\"" name=\""as_epq\"" />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationNam"
5653019337_0,gemma-3-27b-it,zero-shot,28359,1,0,6,1.3.1|1.4.3|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<input name=\""fkey\"" type=\""hidden\"" value=\""de8e489fc0920717e542406a87ed8d89d21912fde0d459759796731399ded3e5\""/>"", ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<input name=\""legalLinksShown\"" type=\""hidden\"" value=\""1\""/>"", ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confid"
9817868776_0,gemma-3-27b-it,zero-shot,18972,0,1,3,1.3.1|1.4.3|1.4.6,1.1.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<svg aria-labelledby=\""videoCoursesComputer\"" height=\""1200\"" role=\""img\"" viewbox=\""0 0 1200 1200\"" width=\""1200\"" xmlns=\""http://www.w3.org/2000/svg\"">"", ""target"": ""svg"", ""description"": ""The SVG image lacks a text alternative for screen readers."", ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<svg aria-labelledby=\""puzzlePiece\"" height=\""1200\"" role=\""img\"" viewbox=\""0 0 1200 1200\"" wid"
521_0,gemma-3-27b-it,zero-shot,71003,1,0,5,1.3.1|1.4.3|1.4.6|2.4.6|1.1.1|4.1.2,1.1.1,regex_fallback,,False,True,False,,parse_failed,True,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content Missing Alternative Text"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" class=\""ml-1 mr-1 max-h-5 w-auto min-w-32 grow md:h-5 lg:hidden\"" src=\""data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHByZXNlcnZlQXNwZWN0UmF0aW89InhNaW5ZTWluIG1lZXQiIHZpZXdCb3g9IjAgMCAzNTAgNDAiIHN0eWxlPSJlbmFibGUtYmFja2dyb3VuZDpuZXcgMCAwIDM1MCA0MCIgeG1sOnNwYWNlPSJwcmVzZXJ2ZSI+PHBhdGggZD0iTTEzNy4xIDE4LjNjLS4yLTcuNS02LjYtMTMuNC0xNC4xLTEzLjRoLTguOGMtNy42IDAtMTMuOCA2LjEtMTMuOCAxMy44IDAgNCAxLjcgNy43IDQuNyAxMC4z"
520_0,gemma-3-27b-it,zero-shot,7029,0,0,6,1.3.1|1.4.3|1.4.6|2.4.6|1.1.1|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
1746488226_0,gemma-3-27b-it,zero-shot,24717,0,2,4,1.3.1|1.4.6|4.1.2|4.1.1,1.1.1|2.1.1,json,,True,False,False,,ok,True,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""YouTube logo\"" class=\""lb-header__logo lb-header-js-logo\"" height=\""24\"" src=\""https://kstatic.googleusercontent.com/files/26b9a772e77027d9809c3b808f7c84240d0ab9e1d5d52592c1c1c7c615c9e26cf9bd45c66c12b1628e04bd1b0d58ceded30f0b7d3d77972ff422a6859ec59fe8\"" width=\""135\""/>"", ""target"": ""img"", ""description"": ""Image lacks meaningful alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semanti"
33_0,gemma-3-27b-it,zero-shot,5192,0,0,4,2.4.4|2.4.9|4.1.2|1.4.6,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"```json
{""violations"": []}
```"
